season,first_name,last_name,position,origin,destination,transfer_date,transfer_year,eligibility,is_withdrawn,has_destination,is_completed_transfer,rating,has_rating,stars,has_stars
2024,Grant,Tisdale,QB,TCU,,2024-04-18 14:51:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Zy,Brockington,DL,Memphis,,2023-12-04 14:13:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Torren,Union,S,New Mexico State,,2024-04-18 14:42:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Zion,Agnew,WR,East Carolina,Lenoir Rhyne,2023-12-04 12:52:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Cedric,Anton,TE,Eastern Michigan,Tiffin University,2024-04-18 14:40:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Ke'Vion,Wellington,DL,Eastern Michigan,Austin Peay,2024-04-18 14:39:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Brandon,Baldwin,OT,Michigan State,,2023-11-29 19:16:00+00:00,2023,Withdrawn,True,False,False,,False,3.0,True
2024,Larry,Preston,CB,Florida International,,2024-04-17 14:31:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Trenton,VanBoening,OT,Eastern Michigan,Pennsylvania,2024-04-17 14:03:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Ahmarian,Granger,WR,Old Dominion,James Madison,2024-04-16 16:30:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Demouy,Kennedy,LB,Colorado,,2024-04-18 14:44:00+00:00,2024,Immediate,False,False,False,0.86,True,3.0,True
2024,Dennard,Flowers,EDGE,Arkansas State,,2024-04-16 16:26:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Nukuluve,Helu,RB,BYU,,2024-04-16 16:26:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Jacques,Badolato-Birdsell,RB,Nevada,Portland State,2024-04-19 14:39:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Vann,Schield,RB,Colorado State,Northern Colorado,2024-04-18 01:32:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Harold,West,S,North Texas,Abilene Christian,2024-04-18 00:40:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Xavier,McIver,DL,East Carolina,UT Martin,2023-12-04 12:52:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Carter,Smith,OT,Indiana,,2023-11-28 01:52:00+00:00,2023,Withdrawn,True,False,False,0.88,True,3.0,True
2024,David,Chapeau,P,East Carolina,Central Michigan,2023-11-28 01:50:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Danny,King,K,West Virginia,Southern Utah,2023-12-08 16:32:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Ryan,Hoerstkamp,TE,Missouri,Middle Tennessee,2024-04-16 15:49:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Ethon,Cole,S,Purdue,Duquesne,2024-04-16 15:47:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Tyler,Williams,S,UTEP,,2023-11-28 01:52:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Bauer,Sharp,TE,SE Louisiana,Oklahoma,2023-11-22 23:34:00+00:00,2023,Immediate,False,True,True,0.9,True,4.0,True
2024,Seven,McGee,WR,Jackson State,UAlbany,2024-04-16 15:37:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Justice,Cross,LB,Florida Atlantic,Murray State,2024-04-27 21:25:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Dijon,Jennings,QB,Akron,Weber State,2023-12-04 14:11:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,KZ,Adams,RB,Georgia State,South Carolina State,2023-12-04 14:18:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Willie,Moise,DL,Coastal Carolina,,2024-04-16 16:25:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Kanious,Vaughn,EDGE,Utah,,2024-04-26 20:41:00+00:00,2024,Immediate,False,False,False,0.86,True,3.0,True
2024,Ramon,Brown,RB,Maryland,,2023-12-11 21:39:00+00:00,2023,Immediate,False,False,False,,False,4.0,True
2024,Jymetre,Hester,WR,Florida Atlantic,,2023-12-13 16:20:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Chace,Biddle,S,TCU,Trinity Valley C.C.,2023-12-05 00:06:00+00:00,2023,Immediate,False,True,True,,False,4.0,True
2024,Vontrell,Chairse,EDGE,Toledo,Southern Illinois,2024-04-16 16:23:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Anquan,Willis,RB,Texas Tech,,2024-04-16 16:21:00+00:00,2024,Immediate,False,False,False,,False,4.0,True
2024,Viontay,Robinson,DL,UTEP,,2024-04-16 15:44:00+00:00,2024,Immediate,False,False,False,,False,2.0,True
2024,Austin,Gonzalez,QB,Southern Miss,Colorado School of Mines,2024-04-16 15:38:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Trey,Bixby,DL,Minnesota,Minnesota Duluth,2024-04-16 15:31:00+00:00,2024,Immediate,False,True,True,,False,4.0,True
2024,Nate,Glantz,QB,McNeese,Lindenwood,2024-03-27 05:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Shamar,Garrett,RB,San José State,Utah Tech,2024-04-17 22:48:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Easton,Kilty,OT,North Dakota,Kansas State,2023-11-28 01:12:00+00:00,2023,Immediate,False,True,True,0.9,True,4.0,True
2024,Tyler,Van Dyke,QB,Miami,Wisconsin,2023-11-28 01:45:00+00:00,2023,Immediate,False,True,True,0.9,True,4.0,True
2024,Zeke,Correll,IOL,Notre Dame,NC State,2023-11-27 23:15:00+00:00,2023,Immediate,False,True,True,0.89,True,3.0,True
2024,Sam,Martin Jr.,S,Temple,Wagner,2024-04-16 15:23:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Cade,McConnell,IOL,Minnesota,Vanderbilt,2024-04-16 14:45:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Khmori,House,LB,Washington,,2024-01-26 06:37:00+00:00,2024,Withdrawn,True,False,False,0.87,True,3.0,True
2024,Rico,Arnold,WR,Georgia State,,2023-12-04 19:19:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Marvin,Scott III,RB,Florida Atlantic,,2024-04-16 15:14:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,DC,Tabscott,QB,New Mexico,North Alabama,2024-04-16 14:36:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Derrick,Shepard Jr.,DL,Cincinnati,UAB,2024-04-16 12:43:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Justin,Brown,WR,Georgia Tech,Western Kentucky,2024-04-16 12:37:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Charlie,Ham,K,Duke,Georgia,2023-11-30 22:59:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,J'Wan,Evans,RB,Jacksonville State,Northern Arizona,2024-03-27 05:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Blake,Murphy,QB,UL Monroe,,2024-04-16 15:20:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Zach,Blackwood,DL,Colorado,,2023-09-14 15:19:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Charlie,Katarincic,IOL,West Virginia,,2024-04-16 15:17:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Carson,Haggard,QB,Tulane,Abilene Christian,2023-12-04 17:10:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Lawrence,Falatea,EDGE,Washington State,Utah State,2024-04-24 20:39:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Cameron,Warchuck,LS,Colorado,Washington,2024-04-22 18:45:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Carnell,Davis,S,Rutgers,Duquesne,2023-12-04 14:11:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Sully,Burns,OT,Tulane,Texas State,2024-04-30 05:00:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Colby,Warkentin,EDGE,Abilene Christian,Sacramento State,2023-12-04 06:00:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Nyjalik,Kelly,EDGE,Miami,UCF,2024-04-16 13:45:00+00:00,2024,Immediate,False,True,True,0.91,True,4.0,True
2024,Paul,Fitzgerald,EDGE,Utah State,Utah,2024-04-16 23:13:00+00:00,2024,Immediate,False,True,True,0.88,True,3.0,True
2024,Ma'a,Gaoteote,LB,Michigan State,,2024-04-16 15:16:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Jashaud,Stewart,EDGE,Arkansas,,2024-04-16 15:13:00+00:00,2024,Immediate,False,False,False,0.85,True,3.0,True
2024,Tommy,Winton III,WR,East Tennessee State,Tennessee,2024-04-25 21:20:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Keynan,Higgins,WR,San José State,Colorado State,2024-04-30 05:00:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Jacoby,Mathews,S,Texas A&M,,2024-04-16 13:46:00+00:00,2024,Immediate,False,False,False,0.88,True,3.0,True
2024,Brook,Honore Jr.,P,Texas Tech,Arkansas State,2023-12-06 15:18:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Drew,Perez,OT,South Florida,,2024-04-16 14:44:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Da'Quarise,Brown,DL,Newberry,Georgia State,2023-11-10 22:16:00+00:00,2023,Immediate,False,True,True,0.83,True,3.0,True
2024,Eric,Fields,LB,Nebraska,,2024-04-16 14:34:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Kaleb,Barnett,CB,Temple,,2024-04-16 12:16:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Gensley,Auguste,DL,Temple,,2024-04-16 12:15:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Corey,Yeoman,LB,Temple,Hampton,2024-04-16 12:14:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Eric,Reed,CB,Georgia Tech,,2024-04-15 20:23:00+00:00,2024,Immediate,False,False,False,,False,4.0,True
2024,Hunter,Roddy,RB,Army,Idaho State,2023-12-04 17:22:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Deeve,Harris,EDGE,Colorado,Marshall,2024-04-15 23:34:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Richie,Watts,QB,Buffalo,Cal Poly,2024-04-30 05:00:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Mike,Jarvis,DL,Wisconsin,Liberty,2024-04-25 21:25:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Robert,Johnson,S,North Texas,UT Martin,2023-12-04 15:49:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Yousef,Obeid,K,Michigan State,Missouri State,2024-04-24 20:23:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Destun,Thomas,WR,Memphis,Kennesaw State,2024-04-24 16:11:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Jack,Nickel,TE,Michigan State,UAB,2024-04-23 20:50:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Trayvon,Rudolph,WR,Northern Illinois,,2023-12-04 17:14:00+00:00,2023,Withdrawn,True,False,False,,False,3.0,True
2024,Tyler,Chen,IOL,Weber State,San José State,2024-04-16 05:00:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Miles,Davis,WR,BYU,,2023-12-07 06:00:00+00:00,2023,Withdrawn,True,False,False,,False,3.0,True
2024,Dontay,Hunter II,DL,Ohio,Prairie View A&M,2024-04-02 05:00:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Chris,Fitzgerald,DL,Youngstown State,James Madison,2024-03-20 00:07:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Rashad,Rochelle,WR,Rutgers,Indiana State,2023-12-04 14:12:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Khalib,Gilmore,LB,Syracuse,Ball State,2024-04-15 05:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Aveon,Smith,QB,Miami (OH),Alabama A&M,2023-12-04 19:00:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Branden,Alvarez,WR,San José State,Portland State,2023-12-04 06:00:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Shawn,Harris,WR,Massachusetts,Rhode Island,2023-11-30 15:27:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Quentin,Thomas,WR,Georgia State,Campbell,2024-04-15 22:19:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Tanner,Koziol,TE,Ball State,,2023-12-04 14:36:00+00:00,2023,Withdrawn,True,False,False,0.88,True,3.0,True
2024,Omari,Allen,IOL,East Carolina,Hampton,2023-12-04 12:52:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Jaelon,Barbarin,RB,Michigan State,,2024-04-16 12:01:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Joshua,Ficklin,RB,Illinois State,,2024-04-16 11:48:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Tajae,Broadie,TE,Old Dominion,,2024-04-16 10:26:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Tae'Shaun,Johnson,WR,Bowling Green,Lake Erie,2024-04-15 15:20:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,JeCareon,Lathan,CB,Old Dominion,,2024-04-06 05:00:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Kevin,Longstreet,CB,Louisville,Texas A&M,2024-04-16 11:56:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Brandon,Guzman,CB,Colorado State,Campbell,2024-04-23 17:23:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Jaden,Moore,LB,Tulsa,UT Martin,2023-12-04 17:18:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Jared,Zirkel,K,Georgia,Texas A&M,2023-12-05 15:06:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Delaney,Crawford,WR,Virginia,Ohio,2024-05-02 14:08:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Jasiah,Williams,WR,Richmond,Stony Brook,2024-01-16 06:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Ender,Aguilar,OT,California,Tulsa,2024-04-23 18:24:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Quan,Peterson,CB,Syracuse,Coastal Carolina,2024-04-16 19:20:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Malin,White,EDGE,Cornell,Buffalo,2023-11-12 06:00:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Joseph,Solomon,IOL,App State,,2023-12-22 21:40:00+00:00,2023,Immediate,False,False,False,,False,2.0,True
2024,Aramoni,Rhone,TE,Ohio,Arkansas-Pine Bluff,2023-12-04 21:12:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Ebon,Person,LB,Anderson,Indiana,2023-11-18 06:00:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Jordan,Reagan,CB,Oklahoma State,Marshall,2024-05-03 17:43:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Travis,Collier,CB,Jacksonville State,North Alabama,2024-04-23 18:25:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Tyjon,Jones,S,Youngstown State,UAB,2024-04-19 05:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Dallas,Sims,WR,Minnesota,Old Dominion,2024-05-01 00:30:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Upton,Bellenfant,K,Alabama,Buffalo,2024-04-25 22:05:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Trenilyas,Tatum,LB,Georgia Tech,,2023-12-28 06:00:00+00:00,2023,Withdrawn,True,False,False,,False,3.0,True
2024,Kaden,Schickel,LS,James Madison,Michigan State,2023-12-05 01:37:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Steele,Wasel,QB,Akron,Oklahoma,2024-04-30 16:20:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Jason,Scott,CB,Boston College,Delaware,2023-11-29 02:15:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Beau,Gardner,LS,UCLA,Georgia,2023-12-20 17:11:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Matthew,Shipley,K,Hawai'i,Arkansas,2023-12-04 15:15:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Micah,Kelly,RB,Toledo,Samford,2023-12-04 17:18:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Myles,Burkett,PRO,Wisconsin,UAlbany,2023-12-04 15:44:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Damon,Miller,S,UAB,Samford,2023-12-04 17:17:00+00:00,2023,Immediate,False,True,True,,False,2.0,True
2024,Michael,Erhart,LB,Oregon State,,2024-04-15 01:07:00+00:00,2024,Immediate,False,False,False,,False,3.0,True
2024,Max,Hoskins,P,Washington State,,2024-05-02 21:09:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,NaQuari,Rogers,RB,Campbell,New Mexico,2024-04-17 05:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Isaiah,Norris,CB,South Carolina,North Carolina Central,2023-12-04 17:05:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Trevor,Hardy,S,Memphis,Austin Peay,2024-04-24 20:20:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Kamryn,Farrar,LB,SMU,,2023-12-08 14:30:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Mehki,Wall,WR,Duke,North Carolina Central,2024-04-24 15:54:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Griffin,Moore,TE,Illinois,Texas State,2024-04-23 20:45:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Sosefo,Moeaki,DL,Nevada,Portland State,2024-04-23 18:04:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Jason,Harris,EDGE,Marshall,,2024-05-01 14:46:00+00:00,2024,Immediate,False,False,False,,False,4.0,True
2024,Junior,Uzebu,OT,Vanderbilt,South Florida,2024-01-04 19:44:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Caleb,Krings,OG,Elon,Duke,2024-03-23 16:49:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Poukesi,Vakauta,DL,Utah State,Colorado State,2024-03-01 06:00:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Kivon,Wright,DL,Boise State,Kilgore J.C.,2023-12-05 01:46:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Terrell,Allen,DL,Tennessee State,Tulane,2024-05-01 05:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Marcus,Miller,OT,UNLV,Middle Tennessee,2024-04-12 01:06:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Omari,Philyaw,CB,App State,Tennessee Tech,2024-04-16 15:53:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Aidan,Laros,P,UT Martin,Kentucky,2024-04-24 14:08:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Jamoni,Jones,RB,New Mexico State,Vanderbilt,2024-04-13 21:31:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Corey,Wren,RB,TCU,UTEP,2024-02-28 06:00:00+00:00,2024,Immediate,False,True,True,,False,4.0,True
2024,Josh,McCarty,S,Eastern Michigan,Pittsburgh,2024-04-17 18:43:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Jeremiah,McCrimmon,OT,Colorado,,2023-12-20 18:29:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Jordan,Shaw,CB,Indiana,Arizona,2023-12-05 17:32:00+00:00,2023,Immediate,False,True,True,0.89,True,3.0,True
2024,Bryston,Dixon,DL,Georgia Tech,South Alabama,2023-12-15 16:01:00+00:00,2023,Immediate,False,True,True,0.82,True,3.0,True
2024,Muwaffaq,Parkman,RB,Syracuse,,2024-04-12 19:36:00+00:00,2024,Immediate,False,False,False,0.84,True,3.0,True
2024,Jalen,Jackson,LB,Georgia Southern,,2024-04-12 16:35:00+00:00,2024,Immediate,False,False,False,,False,2.0,True
2024,Keith,Wheeler,WR,Tulsa,,2023-12-04 16:53:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Ashton,Schumann,WR,Tulsa,Central Oklahoma,2023-12-04 16:53:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Chauncey,Logan,CB,James Madison,,2023-12-05 01:45:00+00:00,2023,Withdrawn,True,False,False,,False,,False
2024,Trey,Laing,EDGE,Indiana,Eastern Michigan,2024-03-26 11:56:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Will,Prendergast,DL,Florida International,Colorado State,2024-01-11 06:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Eian,Pugh,WR,Illinois,Ohio,2024-04-12 11:33:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Brayden,Dorman,QB,Arizona,,2024-01-15 22:38:00+00:00,2024,Withdrawn,True,False,False,,False,4.0,True
2024,Willie,Gaines,WR,Colorado,Murray State,2024-01-03 03:10:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Marquez,Bell,WR,Old Dominion,Florida A&M,2023-12-04 22:51:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Quinn,Murphy,OT,Notre Dame,Western Michigan,2024-02-08 06:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Nick,Nash,WR,San José State,,2024-01-23 06:00:00+00:00,2024,Withdrawn,True,False,False,0.9,True,4.0,True
2024,Khris,Bogle,EDGE,Michigan State,,2023-12-09 15:27:00+00:00,2023,Withdrawn,True,False,False,,False,4.0,True
2024,Jai,Eugene Jr.,S,Tulane,Western Kentucky,2024-04-25 22:01:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Dante,Dowdell,RB,Oregon,Nebraska,2023-12-15 19:02:00+00:00,2023,Immediate,False,True,True,0.9,True,4.0,True
2024,Jamoi,Mayes,WR,Chattanooga,UAB,2023-12-10 06:00:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Princely,Umanmielen,EDGE,Florida,Ole Miss,2023-12-06 17:47:00+00:00,2023,Immediate,False,True,True,0.94,True,4.0,True
2024,Jaret,Frantz,WR,Toledo,Edinboro University,2023-12-06 18:44:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Davis,Beville,QB,Oklahoma,South Carolina,2023-12-23 21:33:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Tackett,Curtis,LB,USC,Wisconsin,2023-12-19 02:10:00+00:00,2023,Immediate,False,True,True,0.92,True,4.0,True
2024,Matthew,Golden,WR,Houston,Texas,2023-12-07 16:48:00+00:00,2023,Immediate,False,True,True,0.92,True,4.0,True
2024,Jalen,Walthall,WR,Hawai'i,Incarnate Word,2023-12-05 15:04:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Kareem,Burke,WR,Florida A&M,Arkansas-Pine Bluff,2024-04-16 21:51:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Keon,Sabb,S,Michigan,Alabama,2024-02-16 06:00:00+00:00,2024,Immediate,False,True,True,0.92,True,4.0,True
2024,Kaden,Sutton,DL,Iowa State,Wayne State,2023-12-07 21:03:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Landon,Samson,WR,South Carolina,,2023-12-04 20:14:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Pearson,Toomey,OT,Furman,,2023-12-13 14:16:00+00:00,2023,Immediate,False,False,False,0.86,True,3.0,True
2024,Justin,Lynch,CB,Bowling Green,,2024-04-16 14:48:00+00:00,2024,Immediate,False,False,False,,False,,False
2024,Victor,Pless,CB,Minnesota,Mercer,2024-04-22 23:33:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Jonah,Jensen,S,Air Force,Hillsdale College,2023-12-04 16:50:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Wahkeem,Roman,IOL,Notre Dame College,Delaware,2024-03-01 11:07:00+00:00,2024,Immediate,False,True,True,,False,2.0,True
2024,Malick,Meiga,WR,Penn State,Coastal Carolina,2024-04-16 22:41:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Carsen,Ryan,TE,UCLA,Utah,2023-12-04 16:51:00+00:00,2023,Immediate,False,True,True,0.9,True,4.0,True
2024,Chandler,Rogers,QB,North Texas,California,2023-12-05 21:08:00+00:00,2023,Immediate,False,True,True,0.89,True,3.0,True
2024,Tyler,Bride,CB,Minnesota,Jacksonville State,2024-01-23 20:50:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Drew,Cassens,TE,Northern Illinois,Butler,2024-04-25 21:47:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Tommy,McIntosh,WR,Wisconsin,Central Michigan,2024-04-25 17:31:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Ezeriah,Anderson,WR,Campbell,UConn,2024-04-16 19:50:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Marquis,Montgomery,TE,California,BYU,2024-04-24 16:28:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Rykin,Maxwell,WR,James Madison,Murray State,2024-04-26 05:00:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Drew,Wilson,LS,Michigan State,Western Kentucky,2024-04-23 18:16:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Terrance,Caldwell,IOL,Cornell,Weber State,2023-11-06 06:00:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Hayden,Pulis,OT,Fresno State,Central Oklahoma,2023-12-04 22:33:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Tailique,Williams,WR,Georgia State,,2024-01-16 20:30:00+00:00,2024,Immediate,False,False,False,0.87,True,3.0,True
2024,Dylan,Davis,IOL,Illinois,Marshall,2024-04-02 11:34:00+00:00,2024,Immediate,False,True,True,,False,,False
2024,Alfonzo,Allen,S,Baylor,,2023-12-08 17:58:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Nick,Mosley,RB,Bowling Green,,2023-12-06 18:05:00+00:00,2023,Immediate,False,False,False,,False,3.0,True
2024,Bryce,Kissi,WR,Rutgers,,2023-12-05 22:06:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Daejuan,Thompson,LB,NC State,Garden City C.C. ,2023-12-13 19:15:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,LaDarrius,Bishop,CB,Arkansas,UNLV,2024-01-12 06:00:00+00:00,2024,Immediate,False,True,True,0.83,True,3.0,True
2024,Kalvyn,Crummie,LB,Army,Murray State,2023-12-04 16:41:00+00:00,2023,Immediate,False,True,True,,False,,False
2024,Adam,Mihalek,K,Florida,,2023-12-04 16:40:00+00:00,2023,Immediate,False,False,False,,False,,False
2024,Aaron,Willis,LB,Houston,Delaware State,2023-12-07 14:36:00+00:00,2023,Immediate,False,True,True,,False,4.0,True
2024,Elijah,Canion,WR,Purdue,Liberty,2024-01-03 22:05:00+00:00,2024,Immediate,False,True,True,,False,3.0,True
2024,Adryan,Lara,QB,Kansas State,Louisiana,2023-12-04 16:29:00+00:00,2023,Immediate,False,True,True,,False,3.0,True
2024,Ryan,Smith,EDGE,Duke,,2023-12-21 15:13:00+00:00,2023,Withdrawn,True,False,False,,False,3.0,True
