season,first_name,last_name,position,origin,destination,transfer_date,transfer_year,eligibility,is_withdrawn,has_destination,is_nonwithdrawn_destination,rating,has_rating,stars,has_stars
2022,J'Marion,Gooch,OT,Missouri,,2021-09-07 16:44:00+00:00,2021,Immediate,False,False,False,0.82,True,3.0,True
2022,Steele,Dubar,LB,Colorado,,2021-10-28 18:51:00+00:00,2021,Immediate,False,False,False,0.75,True,2.0,True
2022,Devunte,Dawson,CB,UCF,,2021-12-27 13:13:00+00:00,2021,Immediate,False,False,False,0.85,True,3.0,True
2022,Cecil,Singleton,CB,Miami (OH),,2022-01-25 18:57:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Malcolm,Johnson,LB,UNLV,,2021-12-08 20:53:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Myles,Williamson,CB,Bowling Green,,2021-11-02 18:34:00+00:00,2021,Immediate,False,False,False,0.78,True,2.0,True
2022,Ben,Hines,LB,Washington,,2021-12-29 23:24:00+00:00,2021,Immediate,False,False,False,,False,1.0,True
2022,Zephaniah,Maea,LB,Colorado,Southern,2021-11-30 14:07:00+00:00,2021,Immediate,False,True,True,0.84,True,3.0,True
2022,Davon,Martin,CB,Middle Tennessee,,2021-12-15 22:20:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Dorian,Hardy,DL,East Carolina,,2022-01-27 16:39:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Bobby,Cole,RB,New Mexico,,2022-01-19 15:11:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Marcel,Walker,WR,Southern Connecticut State,Nevada,2022-01-10 06:00:00+00:00,2022,Immediate,False,True,True,,False,,False
2022,Charles,Bell VI,S,Marshall,Alabama A&M,2021-10-12 14:20:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Sammy,Faustin,S,Michigan,Massachusetts,2022-01-27 17:05:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jadarius,Green-McKnight,S,Florida State,Marshall,2022-04-21 17:21:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Maverick,McIvor,QB,Texas Tech,Abilene Christian,2022-01-18 14:44:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Nicholas,Days,LB,Western Kentucky,,2022-03-09 14:34:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Wylan,Free,CB,Fresno State,Georgia Southern,2022-01-16 00:59:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Camar,Wheaton,RB,Alabama,SMU,2022-02-01 16:46:00+00:00,2022,Immediate,False,True,True,0.91,True,4.0,True
2022,Devonte,Wilson,CB,Kansas,Florida A&M,2022-04-19 18:03:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Alijah,Clark,CB,Rutgers,Syracuse,2022-01-18 01:55:00+00:00,2022,Immediate,False,True,True,0.88,True,3.0,True
2022,Rosendo,Louis,LB,South Carolina,,2021-10-18 19:39:00+00:00,2021,Immediate,False,False,False,0.81,True,3.0,True
2022,Tyler,Guyton,OT,TCU,Oklahoma,2022-01-11 00:06:00+00:00,2022,Immediate,False,True,True,0.87,True,3.0,True
2022,Geoff,Cantin-Arku,LB,Syracuse,Memphis,2021-11-17 19:45:00+00:00,2021,Immediate,False,True,True,0.87,True,3.0,True
2022,Nick,Turner,CB,Arkansas,Toledo,2022-02-02 16:21:00+00:00,2022,Immediate,False,True,True,0.85,True,3.0,True
2022,Des,Holmes,IOL,Penn State,Arizona State,2021-12-07 20:54:00+00:00,2021,Immediate,False,True,True,0.84,True,3.0,True
2022,Ayodele,Adeoye,LB,Texas,Sacramento State,2021-11-30 06:00:00+00:00,2021,TBD,False,True,True,0.82,True,3.0,True
2022,Keith,Miller,WR,Colorado,,2021-11-26 21:12:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Deon,Jones,S,Boston College,James Madison,2021-12-01 15:44:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Bishop,Johnson,RB,Army,,2022-02-22 14:38:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Peter,Montini,LB,Nevada,Colorado State,2021-12-16 00:57:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Dominique,Shoffner,QB,Charlotte,,2022-03-15 11:55:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Woobendy,Guerrier,CB,Akron,,2022-04-28 19:20:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Isaac,Garcia,LB,Fresno State,,2021-08-09 15:22:00+00:00,2021,SittingOne,False,False,False,0.8,True,3.0,True
2022,Quavon,Matthews,WR,Iowa,,2021-10-04 16:36:00+00:00,2021,Immediate,False,False,False,0.81,True,3.0,True
2022,Justin,Tomlin,QB,Georgia Southern,,2022-04-15 15:08:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Gavin,McCabe,DL,Indiana,,2022-01-12 16:45:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Kameren,Stewart,OT,Coastal Carolina,,2022-02-18 15:35:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Lamar,Goods,DL,Florida,,2022-04-11 18:02:00+00:00,2022,Immediate,False,False,False,,False,4.0,True
2022,Noah,Palmer,DL,Pittsburgh,,2022-01-03 20:53:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Reece,Jesse,WR,Louisville,,2022-02-23 20:16:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Tyler,Barnes,CB,Southern Miss,,2021-09-13 15:05:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Noah,Whittington,WR,Western Kentucky,,2022-03-01 22:21:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Knowledge,McDaniel,RB,Marshall,,2021-11-17 19:42:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Paul,Moala,S,Notre Dame,,2022-01-01 20:54:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Aaron,Pierre,S,Liberty,,2022-01-03 16:59:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Femi,Sakiri,IOL,UConn,,2021-11-29 17:19:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Jaelon,Travis,WR,Kansas State,Butler County (KS),2021-11-30 21:39:00+00:00,2021,Immediate,False,True,True,0.79,True,2.0,True
2022,Amir,Howard,CB,Arkansas State,,2021-10-13 16:01:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Hayes,Crockett,QB,UL Monroe,,2022-01-24 17:48:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Jordon,Brookshire,QB,San Diego State,,2022-01-19 15:13:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Andrew,Faoliu,WDE,Boise State,,2021-08-04 19:54:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Michael,Trigg,TE,USC,Ole Miss,2022-01-12 19:51:00+00:00,2022,Immediate,False,True,True,0.94,True,4.0,True
2022,Duece,Mayberry,CB,Kansas,UL Monroe,2022-04-15 19:44:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Tray,Pettway,WR,Massachusetts,Northern Arizona,2022-01-28 17:05:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Chop,Robinson,EDGE,Maryland,Penn State,2022-03-28 15:13:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Justus,Tavai,DL,Hawai'i,San Diego State,2022-01-15 14:06:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Andrew,Garwo,CB,Temple,UT Martin,2022-04-20 18:15:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Troy,Lewis,WR,East Carolina,James Madison,2022-04-18 19:31:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Marcus,Cushnie,EDGE,Florida State,Massachusetts,2021-12-17 17:20:00+00:00,2021,Immediate,False,True,True,,False,,False
2022,Massimo,Biscardi,K,Coastal Carolina,Mississippi State,2022-01-19 01:12:00+00:00,2022,Immediate,False,True,True,,False,2.0,True
2022,Jaeger,Bull,TE,Rice,Wake Forest,2021-12-07 20:54:00+00:00,2021,Immediate,False,True,True,,False,2.0,True
2022,Kobe,Hudson,WR,Auburn,UCF,2022-01-04 21:01:00+00:00,2022,Immediate,False,True,True,0.9,True,4.0,True
2022,Kameron,Butler,EDGE,Miami (OH),Virginia,2022-01-24 22:33:00+00:00,2022,Immediate,False,True,True,0.9,True,4.0,True
2022,Greg,Brooks Jr.,CB,Arkansas,LSU,2022-01-13 18:08:00+00:00,2022,Immediate,False,True,True,0.9,True,4.0,True
2022,Zackary,Martin,RB,UL Monroe,UL Monroe,2021-11-30 21:04:00+00:00,2021,Immediate,False,True,True,0.77,True,2.0,True
2022,Mitchell,Tinsley,WR,Western Kentucky,Penn State,2021-12-07 16:41:00+00:00,2021,Immediate,False,True,True,0.89,True,3.0,True
2022,Josh,Oglesby,RB,Arkansas,Stephen F. Austin,2021-12-07 17:51:00+00:00,2021,Immediate,False,True,True,0.79,True,2.0,True
2022,Chayden,Peery,QB,Georgia Tech,,2021-12-15 18:14:00+00:00,2021,Immediate,False,False,False,0.86,True,3.0,True
2022,Michael,Alaimo,QB,Purdue,Purdue,2022-02-24 16:03:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Shane,Illingworth,QB,Oklahoma State,Nevada,2022-01-24 16:29:00+00:00,2022,Immediate,False,True,True,0.89,True,3.0,True
2022,Sully,Hardin,K,East Carolina,,2022-04-12 19:49:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Jailen,Nias,ATH,Buffalo,,2022-03-07 23:04:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Deonte,Simpson,WR,North Texas,,2022-01-18 18:17:00+00:00,2022,Immediate,False,False,False,0.82,True,3.0,True
2022,Raiheem,Olalekan,LB,Massachusetts,,2021-09-15 21:39:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Joshua,Burdsall,LB,Old Dominion,,2022-02-03 16:11:00+00:00,2022,Immediate,False,False,False,0.79,True,2.0,True
2022,Billy,Thursland,IOL,Houston,,2021-12-08 20:17:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Bruce,Seton,LB,Washington State,,2021-12-30 23:32:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Noah,Cain,RB,Penn State,LSU,2022-01-13 21:17:00+00:00,2022,Immediate,False,True,True,0.89,True,3.0,True
2022,Vince,Picozzi,IOL,Colorado State,,2021-12-16 20:12:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Evan,Gregory,OT,Maryland,,2022-01-01 23:40:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Shane,Lee,LB,Alabama,USC,2022-01-13 21:27:00+00:00,2022,Immediate,False,True,True,0.88,True,3.0,True
2022,Nelson,Foley,P,Miami,,2022-04-29 17:38:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Jaden,Handy,RB,Ole Miss,,2021-12-17 20:26:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Ameer,Speed,CB,Georgia,Michigan State,2022-01-11 22:08:00+00:00,2022,Immediate,False,True,True,0.87,True,3.0,True
2022,Spencer,Rolland,OT,Harvard,North Carolina,2021-08-03 19:53:00+00:00,2021,Immediate,False,True,True,0.87,True,3.0,True
2022,Tee,Denson,CB,Kansas State,Purdue,2021-12-03 22:48:00+00:00,2021,Immediate,False,True,True,0.87,True,3.0,True
2022,Kolby,Phillips,CB,Tulane,,2021-11-09 21:55:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Jahsen,Wint,S,Ohio State,,2022-02-24 16:39:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Hirkley,Latu,LB,UCF,,2022-01-19 18:05:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Alefosio,Saipaia,DL,Navy,,2021-11-10 20:57:00+00:00,2021,Immediate,False,False,False,0.77,True,2.0,True
2022,Simi,Moala,OT,Utah,Jackson State,2021-10-27 17:42:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Mitchell,Gorgas,IOL,Maryland,,2021-11-16 12:12:00+00:00,2021,Immediate,False,False,False,0.77,True,2.0,True
2022,Malakai,Salu,LB,UNLV,,2021-12-03 14:40:00+00:00,2021,Immediate,False,False,False,0.75,True,2.0,True
2022,Shamar,Martin,CB,UCLA,,2021-12-04 16:49:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Mason,Brooks,OT,Western Kentucky,Ole Miss,2021-12-08 21:41:00+00:00,2021,Immediate,False,True,True,0.9,True,4.0,True
2022,Bryson,Smith,WR,Houston,,2021-09-20 16:29:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Geri,Theodore,EDGE,Toledo,,2021-11-28 18:49:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Rodney,Wright III,WR,Fresno State,,2022-04-15 16:31:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Keidron,Smith,CB,Ole Miss,Kentucky,2022-01-24 20:53:00+00:00,2022,Immediate,False,True,True,0.9,True,4.0,True
2022,Terrell,Bynum,WR,Washington,USC,2021-12-24 04:26:00+00:00,2021,Immediate,False,True,True,0.88,True,3.0,True
2022,Seth,Hodges,LB,Georgia Southern,,2021-11-02 18:56:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Michael,Statham,OT,Pittsburgh,,2022-02-07 16:23:00+00:00,2022,Immediate,False,False,False,0.84,True,3.0,True
2022,Bo,Nix,QB,Auburn,Oregon,2021-12-13 20:53:00+00:00,2021,Immediate,False,True,True,0.88,True,3.0,True
2022,Robby,Ashford,QB,Auburn,Auburn,2022-01-05 20:41:00+00:00,2022,Immediate,False,True,True,0.81,True,3.0,True
2022,Jordan,Perryman,CB,UC Davis,Washington,2021-12-15 19:20:00+00:00,2021,Immediate,False,True,True,0.87,True,3.0,True
2022,Khalen,Leonard,CB,Southern Miss,,2022-05-24 22:07:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Chris,Smith,DL,Harvard,Notre Dame,2022-04-06 17:00:00+00:00,2022,Immediate,False,True,True,0.87,True,3.0,True
2022,Tee,Hodge,RB,Tennessee,Indiana State,2021-08-29 17:15:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Rae'quin,Lee,RB,Ball State,,2022-04-20 13:55:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Cameron,Hairston,WR,UConn,,2021-11-30 18:30:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Joseph,Manjack,WR,USC,Houston,2022-01-02 16:42:00+00:00,2022,Immediate,False,True,True,0.86,True,3.0,True
2022,Hassan,Hall,RB,Louisville,Georgia Tech,2021-11-11 18:36:00+00:00,2021,Immediate,False,True,True,0.86,True,3.0,True
2022,Craig,Burt,WR,Western Kentucky,Western Kentucky,2021-11-23 20:59:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Jordan,Morris,CB,Coastal Carolina,Sam Houston,2022-01-13 15:31:00+00:00,2022,Immediate,False,True,True,,False,2.0,True
2022,Jamason,Jodway,RB,Akron,,2021-09-09 18:50:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Jeremy,Singleton,WR,Houston,Georgia Southern,2022-01-18 06:00:00+00:00,2022,TBD,False,True,True,0.84,True,3.0,True
2022,Willie,Taylor III,EDGE,Washington State,Eastern Kentucky,2022-01-13 18:43:00+00:00,2022,Immediate,False,True,True,0.83,True,3.0,True
2022,Larry,Tracy III,CB,Indiana,Illinois State,2021-10-20 18:58:00+00:00,2021,Immediate,False,True,True,0.82,True,3.0,True
2022,Javaughn,Williams,WR,Kent State,,2022-01-26 20:53:00+00:00,2022,Immediate,False,False,False,0.78,True,2.0,True
2022,Justin,Lockhart,WR,Nevada,San José State,2021-12-09 22:13:00+00:00,2021,Immediate,False,True,True,,False,,False
2022,Matt,Valecce,QB,Colorado State,UAlbany,2022-01-03 22:35:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Clyde,Price,RB,Kansas State,Akron,2022-01-07 19:17:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Terry,Hampton,DL,Arkansas State,Arkansas,2022-04-15 22:14:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Sam,Vidlak,QB,Oregon State,Boise State,2022-01-10 02:25:00+00:00,2022,Immediate,False,True,True,0.86,True,3.0,True
2022,Mataio,Soli,EDGE,Arkansas,Hawai'i,2022-04-06 15:53:00+00:00,2022,Immediate,False,True,True,,False,4.0,True
2022,Demarcus,Gregory,WR,South Florida,Texas State,2022-02-02 14:09:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jared,Gibble,TE,Virginia Tech,Campbell,2022-04-18 13:14:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Joriell,Washington,S,Illinois,Louisiana Tech,2022-06-02 22:16:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Andre,Harris Jr.,IOL,Arkansas State,Duke,2022-02-23 16:35:00+00:00,2022,Immediate,False,True,True,,False,2.0,True
2022,Sebastien,Dolcine,OG,Florida Atlantic,,2021-10-22 17:45:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Tahj,Gary,RB,Virginia Tech,Tulsa,2022-02-03 17:34:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Brian,Kilbane Jr,OT,Bowling Green,,2021-10-11 22:07:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Ochaun,Mathis,EDGE,TCU,Nebraska,2022-01-12 18:30:00+00:00,2022,Immediate,False,True,True,0.94,True,4.0,True
2022,Coye,Fairman,WR,Memphis,,2021-09-07 16:11:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Robby,Rochester,OT,UConn,TCU,2022-02-03 16:12:00+00:00,2022,Immediate,False,True,True,0.82,True,3.0,True
2022,Shakari,Denson,ATH,Ohio,,2021-10-20 15:52:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Matthew,Downing,QB,TCU,Louisiana Tech,2021-11-10 21:26:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Romello,Height,LB,Auburn,USC,2022-01-13 22:40:00+00:00,2022,Immediate,False,True,True,0.89,True,3.0,True
2022,Trustin,Oliver,S,Colorado,Central Arkansas,2021-11-30 15:53:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Akeem,Hayes,WR,Arkansas State,,2021-11-22 22:37:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Timothy,Lawson,OT,Louisville,,2022-05-02 12:17:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Rowan,McGwin,OT,Buffalo,,2021-11-29 19:17:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,Gleson,Sprewell,S,Houston,,2022-01-20 20:53:00+00:00,2022,Immediate,False,False,False,0.82,True,3.0,True
2022,Kameron,Allen,TE,Michigan State,SMU,2021-12-20 16:04:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Casey,Tawa,WR,Rice,,2022-01-24 15:52:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Bradley,Jennings Jr.,LB,Miami,Indiana,2021-11-08 18:45:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Kaulana,Makaula,LB,USC,Hawai'i,2022-01-27 20:32:00+00:00,2022,Immediate,False,True,True,0.82,True,3.0,True
2022,D.J.,Taylor,LB,Wake Forest,Bowling Green,2021-12-27 21:35:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Shauntavis,Vardaman,OT,UAB,,2021-12-07 16:48:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Noah,Bean,TE,UNLV,,2021-12-07 20:54:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Shermond,Dabney,S,Bowling Green,,2022-02-18 15:36:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Rhett,Reilly,QB,BYU,,2021-12-31 21:06:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,AJ,Roberts,LB,Pittsburgh,Stony Brook,2021-11-17 20:04:00+00:00,2021,Immediate,False,True,True,0.79,True,2.0,True
2022,Kilohana,Haasenritter,WR,Hawai'i,,2021-12-01 14:46:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Noah,Hamlin,S,Toledo,,2021-11-01 20:24:00+00:00,2021,Immediate,False,False,False,0.78,True,2.0,True
2022,Jack,Wardzala,EDGE,Bowling Green,,2021-11-29 22:32:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,Ben,Bertram,EDGE,New Mexico,,2022-01-06 20:17:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Elijah,Johnson,OT,Colorado State,,2021-12-16 17:43:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,C.J.,Hayes,WR,Michigan State,Syracuse,2021-12-06 20:54:00+00:00,2021,Immediate,False,True,True,0.81,True,3.0,True
2022,Jehlani,Galloway,WR,Boston College,Western Michigan,2022-01-19 15:02:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Nolan,Rumler,IOL,Michigan,Kent State,2021-12-15 15:09:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,John,Hughes,OT,West Virginia,,2022-05-13 20:40:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Enzo,Jennings,S,Penn State,,2021-12-02 22:33:00+00:00,2021,Immediate,False,False,False,,False,4.0,True
2022,Rodney,Groce Jr.,LB,Arizona State,,2022-05-16 14:56:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Derrick,Smith,S,Illinois,Western Kentucky,2021-11-02 21:44:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Tyler,Murray,LB,Charlotte,Memphis,2022-01-11 22:34:00+00:00,2022,Immediate,False,True,True,,False,2.0,True
2022,Brady,McBride,QB,Texas State,App State,2022-03-25 00:34:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jacob,Coleman,TE,East Carolina,Middle Tennessee,2022-04-14 00:14:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Marist,Talavou,IOL,Utah,San José State,2022-04-28 22:24:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Chris,Conti,LB,Rutgers,Rice,2022-01-27 16:04:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Jakolby,Longino,QB,UTEP,Lamar,2021-12-07 20:54:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Mar'Keise,Irving,RB,Minnesota,Oregon,2022-04-12 14:04:00+00:00,2022,Immediate,False,True,True,0.91,True,4.0,True
2022,McKade,Mettauer,IOL,California,Oklahoma,2021-12-20 20:54:00+00:00,2021,Immediate,False,True,True,0.9,True,4.0,True
2022,Emani,Bailey,RB,Louisiana,TCU,2022-01-06 17:39:00+00:00,2022,Immediate,False,True,True,0.9,True,4.0,True
2022,Khoury,Bethley,S,Hawai'i,Arizona State,2022-01-15 23:06:00+00:00,2022,Immediate,False,True,True,0.89,True,3.0,True
2022,Grayson,Murphy,EDGE,North Texas,UCLA,2022-01-27 20:53:00+00:00,2022,Immediate,False,True,True,0.89,True,3.0,True
2022,Grant,Wells,QB,Marshall,Virginia Tech,2022-01-03 16:16:00+00:00,2022,Immediate,False,True,True,0.87,True,3.0,True
2022,Jacob,Brammer,OT,North Texas,Vanderbilt,2022-01-26 20:59:00+00:00,2022,Immediate,False,True,True,0.86,True,3.0,True
2022,Jakari,Norwood,RB,Illinois,Temple,2022-01-24 22:32:00+00:00,2022,Immediate,False,True,True,0.84,True,3.0,True
2022,Izayah,Green-May,LB,Wisconsin,Northern Illinois,2021-12-15 06:09:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Payne,He'Bert,OT,Northwestern,UTSA,2021-11-30 00:39:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,La'Vontae,Shenault,WR,Colorado,Alabama State,2021-11-22 03:40:00+00:00,2021,Immediate,False,True,True,0.8,True,3.0,True
2022,Simeon,Evans,QB,Army,Sam Houston,2021-11-29 13:42:00+00:00,2021,Immediate,False,True,True,0.78,True,2.0,True
2022,CJ,Jones,RB,Western Kentucky,Western Kentucky,2021-11-30 22:46:00+00:00,2021,Immediate,False,True,True,,False,,False
2022,Joshia,Davis,RB,Colorado,Southern Utah,2022-01-11 22:32:00+00:00,2022,Immediate,False,True,True,0.84,True,3.0,True
2022,Nick,Moore,QB,Arizona,,2021-09-20 16:49:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Leslie,Smith,LB,Pittsburgh,,2021-12-08 19:23:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Zareon,Hayes,LB,App State,Alabama A&M,2021-10-22 17:46:00+00:00,2021,Immediate,False,True,True,,False,3.0,True
2022,Juwan,Burgess,S,Indiana,,2022-02-02 19:45:00+00:00,2022,Immediate,False,False,False,0.85,True,3.0,True
2022,Drew,Zaubi,QB,Western Kentucky,,2022-04-08 19:55:00+00:00,2022,Immediate,False,False,False,,False,,False
2022,Jamel,Hamm,CB,UNLV,,2021-12-10 20:53:00+00:00,2021,Immediate,False,False,False,,False,3.0,True
2022,Jonathan,King,EDGE,Indiana,Alabama A&M,2022-02-13 13:27:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Justin,Weller,WR,Penn State,,2022-01-11 00:14:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Isaac,Ellis,IOL,Memphis,Louisiana Tech,2021-12-15 14:06:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Keyshawn,Johnson,LB,UL Monroe,,2022-02-03 16:09:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Knox,Kadum,QB,Virginia Tech,McNeese,2021-12-01 14:21:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Amaud,Willis-Dalton,LB,Houston,,2022-02-23 14:32:00+00:00,2022,Immediate,False,False,False,,False,3.0,True
2022,Jakovi,Bryant,CB,Florida International,,2021-11-08 19:40:00+00:00,2021,Immediate,False,False,False,0.79,True,2.0,True
2022,B.J.,Foster,S,Texas,Sam Houston,2021-12-10 15:38:00+00:00,2021,Immediate,False,True,True,0.83,True,3.0,True
2022,Jamree,Kromah,DL,Rutgers,,2022-01-25 20:53:00+00:00,2022,Immediate,False,False,False,0.8,True,3.0,True
2022,Andre,Crump,WR,San José State,UC Davis,2022-01-04 17:36:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
2022,Dayton,Wade,WR,Western Kentucky,,2021-10-05 13:06:00+00:00,2021,Immediate,False,False,False,0.8,True,3.0,True
2022,Tommy,Brown,OT,Alabama,Colorado,2022-01-11 21:59:00+00:00,2022,Immediate,False,True,True,0.82,True,3.0,True
2022,August,Pitre,WR,Rice,Ohio,2022-02-02 19:01:00+00:00,2022,Immediate,False,True,True,0.81,True,3.0,True
2022,Seaburn,Hines,OT,Georgia Southern,,2021-11-02 19:56:00+00:00,2021,Immediate,False,False,False,0.78,True,2.0,True
2022,Alec,Ogden,QB,Middle Tennessee,,2021-10-19 20:13:00+00:00,2021,Immediate,False,False,False,,False,,False
2022,Angel,King,ATH,Nevada,,2021-12-10 20:54:00+00:00,2021,Immediate,False,False,False,,False,2.0,True
2022,Jonathan,Hodoh,WR,UL Monroe,,2022-01-31 15:14:00+00:00,2022,Immediate,False,False,False,,False,2.0,True
2022,Dylan,Deveney,TE,Georgia Tech,Pittsburgh,2022-04-02 22:53:00+00:00,2022,Immediate,False,True,True,,False,3.0,True
