,gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,sacks,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,qbHurries,passesDeflected,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
1581,401112476,2019,6,regular,Virginia Tech,ACC,away,42,3,3.0,0.0,1.0,3,28.0,0.0,2.0,6.0,24.0,0.0,4.0,2,0.0,14.0,28:45,0,0,0,5-50,3.6,43,153,9.2,10-20,184,337,0-0,9-16,17,9.0,0,64,5,9,2019-10-05 19:30:00+00:00,True,Miami,Virginia Tech,35,42,Miami,42,35,7,1,10,20,0.5,9,16,0.5625,0,0,,5,50,1725,4,2,93,23.25,114,28.5,595,148.75,167,41.75,859,214.75,116,29.0,70,17.5,1454,363.5,82,20.5,4,1.0,8,2.0,28,7.0,59,14.75,3,0.75,4,1.0,21,5.25,177,44.25,7092,1773.0,11,2.75,6,1.5,5,1.25,11.0,2.75,18,4.5,14,3.5,45.0,11.25,0,0.0,-21,-5.25,0.603448275862069,0.4745762711864407,0.75,3.562874251497006,7.405172413793103,0.5,21.666666666666668,26.333333333333332,-4.666666666666667,165.66666666666666,171.66666666666666,337.3333333333333,3.0,5.666666666666667,2.0,11.0,2.0,23.25,28.5,-5.25,148.75,214.75,363.5,2.75,4.5,3.5,11.25,2.75,0.6666666666666666,0.5,False,True,3,2,0.6666666666666666,65,21.666666666666668,79,26.333333333333332,497,165.66666666666666,125,41.666666666666664,515,171.66666666666666,69,23.0,41,13.666666666666666,1012,337.3333333333333,53,17.666666666666668,4,1.3333333333333333,4,1.3333333333333333,20,6.666666666666667,41,13.666666666666666,0,0.0,1,0.3333333333333333,17,5.666666666666667,157,52.333333333333336,5054,1684.6666666666667,6,2.0,4,1.3333333333333333,2,0.6666666666666666,9.0,3.0,17,5.666666666666667,6,2.0,33.0,11.0,0,0.0,-14,-4.666666666666667,0.5942028985507246,0.4878048780487805,0.0,3.976,7.463768115942029,1,0,0.0,28,28.0,35,35.0,98,98.0,42,42.0,344,344.0,47,47.0,29,29.0,442,442.0,29,29.0,0,0.0,4,4.0,8,8.0,18,18.0,3,3.0,3,3.0,4,4.0,20,20.0,2038,2038.0,5,5.0,2,2.0,3,3.0,2.0,2.0,1,1.0,8,8.0,12.0,12.0,0,0.0,-7,-7.0,0.6170212765957447,0.4444444444444444,1.0,2.3333333333333335,7.319148936170213
1582,401112482,2019,7,regular,Virginia Tech,ACC,home,34,1,,,,3,30.0,0.0,3.0,10.0,,,,0,2.0,3.0,31:06,0,0,0,6-54,5.6,40,224,9.3,16-28,261,485,0-1,6-10,25,4.0,0,58,8,7,2019-10-12 20:00:00+00:00,True,Virginia Tech,Rhode Island,34,17,Rhode Island,34,17,17,1,16,28,0.5714285714285714,6,10,0.6,0,1,0.0,6,54,1866,5,3,135,27.0,149,29.8,748,149.6,210,42.0,1043,208.6,136,27.2,80,16.0,1791,358.2,99,19.8,7,1.4,11,2.2,37,7.4,75,15.0,3,0.6,4,0.8,26,5.2,227,45.4,8817,1763.4,11,2.2,6,1.2,5,1.0,25.0,5.0,23,4.6,23,4.6,54.0,10.8,0,0.0,-14,-2.8,0.5882352941176471,0.49333333333333335,0.75,3.5619047619047617,7.669117647058823,0.6,25.333333333333332,32.333333333333336,-7.0,173.0,142.33333333333334,315.3333333333333,6.0,5.0,4.333333333333333,11.0,1.3333333333333333,27.0,29.8,-2.8,149.6,208.6,358.2,5.0,4.6,4.6,10.8,2.2,0.6666666666666666,0.6,True,False,3,2,0.6666666666666666,65,21.666666666666668,79,26.333333333333332,497,165.66666666666666,125,41.666666666666664,515,171.66666666666666,69,23.0,41,13.666666666666666,1012,337.3333333333333,53,17.666666666666668,4,1.3333333333333333,4,1.3333333333333333,20,6.666666666666667,41,13.666666666666666,0,0.0,1,0.3333333333333333,17,5.666666666666667,157,52.333333333333336,5054,1684.6666666666667,6,2.0,4,1.3333333333333333,2,0.6666666666666666,9.0,3.0,17,5.666666666666667,6,2.0,33.0,11.0,0,0.0,-14,-4.666666666666667,0.5942028985507246,0.4878048780487805,0.0,3.976,7.463768115942029,2,1,0.5,70,35.0,70,35.0,251,125.5,85,42.5,528,264.0,67,33.5,39,19.5,779,389.5,46,23.0,3,1.5,7,3.5,17,8.5,34,17.0,3,1.5,3,1.5,9,4.5,70,35.0,3763,1881.5,5,2.5,2,1.0,3,1.5,16.0,8.0,6,3.0,17,8.5,21.0,10.5,0,0.0,0,0.0,0.582089552238806,0.5,1.0,2.9529411764705884,7.880597014925373
1583,401112489,2019,8,regular,Virginia Tech,ACC,home,43,2,9.0,0.0,1.0,3,21.0,0.0,1.0,11.0,,,,0,6.0,5.0,32:52,0,2,2,5-36,4.2,60,254,11.2,14-21,236,490,1-1,5-17,23,18.0,0,33,18,8,2019-10-19 19:30:00+00:00,True,Virginia Tech,North Carolina,43,41,North Carolina,43,41,2,1,14,21,0.6666666666666666,5,17,0.29411764705882354,1,1,1.0,5,36,1972,6,4,169,28.166666666666668,166,27.666666666666668,972,162.0,250,41.666666666666664,1304,217.33333333333334,164,27.333333333333332,96,16.0,2276,379.3333333333333,124,20.666666666666668,8,1.3333333333333333,14,2.3333333333333335,43,7.166666666666667,85,14.166666666666666,3,0.5,5,0.8333333333333334,32,5.333333333333333,281,46.833333333333336,10683,1780.5,11,1.8333333333333333,6,1.0,5,0.8333333333333334,28.0,4.666666666666667,31,5.166666666666667,30,5.0,58.0,9.666666666666666,0,0.0,3,0.5,0.5853658536585366,0.5058823529411764,0.6,3.888,7.951219512195122,0.6666666666666666,28.666666666666668,32.333333333333336,-3.6666666666666665,172.0,188.33333333333334,360.3333333333333,5.666666666666667,6.0,6.0,8.333333333333334,0.6666666666666666,28.2,26.2,2.0,174.8,192.0,366.8,5.2,6.0,4.4,9.2,1.2,0.6666666666666666,0.8,True,False,4,3,0.75,99,24.75,96,24.0,721,180.25,165,41.25,776,194.0,97,24.25,57,14.25,1497,374.25,78,19.5,5,1.25,7,1.75,26,6.5,51,12.75,0,0.0,2,0.5,23,5.75,211,52.75,6920,1730.0,6,1.5,4,1.0,2,0.5,12.0,3.0,25,6.25,13,3.25,37.0,9.25,0,0.0,3,0.75,0.5876288659793815,0.5098039215686274,0.0,4.36969696969697,8.0,2,1,0.5,70,35.0,70,35.0,251,125.5,85,42.5,528,264.0,67,33.5,39,19.5,779,389.5,46,23.0,3,1.5,7,3.5,17,8.5,34,17.0,3,1.5,3,1.5,9,4.5,70,35.0,3763,1881.5,5,2.5,2,1.0,3,1.5,16.0,8.0,6,3.0,17,8.5,21.0,10.5,0,0.0,0,0.0,0.582089552238806,0.5,1.0,2.9529411764705884,7.880597014925373
1584,401112501,2019,10,regular,Virginia Tech,ACC,away,20,0,,,,1,3.0,0.0,1.0,8.0,0.0,0.0,2.0,1,,1.0,28:45,1,1,2,6-53,2.7,36,96,5.0,9-28,139,235,1-1,4-16,11,6.0,1,58,3,0,2019-11-02 18:30:00+00:00,True,Notre Dame,Virginia Tech,21,20,Notre Dame,20,21,-1,0,9,28,0.32142857142857145,4,16,0.25,1,1,1.0,6,53,1725,7,5,212,30.285714285714285,207,29.571428571428573,1226,175.14285714285714,310,44.285714285714285,1540,220.0,185,26.428571428571427,110,15.714285714285714,2766,395.14285714285717,147,21.0,10,1.4285714285714286,17,2.4285714285714284,48,6.857142857142857,102,14.571428571428571,4,0.5714285714285714,6,0.8571428571428571,37,5.285714285714286,317,45.285714285714285,12655,1807.857142857143,13,1.8571428571428572,8,1.1428571428571428,5,0.7142857142857143,33.0,4.714285714285714,49,7.0,38,5.428571428571429,76.0,10.857142857142858,0,0.0,5,0.7142857142857143,0.5945945945945946,0.47058823529411764,0.6666666666666666,3.9548387096774196,8.324324324324325,0.7142857142857143,39.666666666666664,31.0,8.666666666666666,210.33333333333334,227.0,437.3333333333333,7.333333333333333,10.333333333333334,8.0,10.333333333333334,0.6666666666666666,30.6,31.0,-0.4,199.4,184.8,384.2,5.2,8.2,5.6,11.0,1.2,1.0,0.8,False,True,5,4,0.8,142,28.4,137,27.4,975,195.0,225,45.0,1012,202.4,118,23.6,71,14.2,1987,397.4,101,20.2,7,1.4,10,2.0,31,6.2,68,13.6,1,0.2,3,0.6,28,5.6,247,49.4,8892,1778.4,8,1.6,6,1.2,2,0.4,17.0,3.4,43,8.6,21,4.2,55.0,11.0,0,0.0,5,1.0,0.6016949152542372,0.45588235294117646,0.3333333333333333,4.333333333333333,8.576271186440678,2,1,0.5,70,35.0,70,35.0,251,125.5,85,42.5,528,264.0,67,33.5,39,19.5,779,389.5,46,23.0,3,1.5,7,3.5,17,8.5,34,17.0,3,1.5,3,1.5,9,4.5,70,35.0,3763,1881.5,5,2.5,2,1.0,3,1.5,16.0,8.0,6,3.0,17,8.5,21.0,10.5,0,0.0,0,0.0,0.582089552238806,0.5,1.0,2.9529411764705884,7.880597014925373
1585,401112506,2019,11,regular,Virginia Tech,ACC,home,36,4,48.0,0.0,4.0,0,91.0,0.0,4.0,12.0,6.0,0.0,2.0,0,,3.0,36:09,0,2,2,7-55,4.8,48,228,10.5,15-23,242,470,2-2,3-14,21,7.0,0,27,7,4,2019-11-09 20:30:00+00:00,True,Virginia Tech,Wake Forest,36,17,Wake Forest,36,17,19,1,15,23,0.6521739130434783,3,14,0.21428571428571427,2,2,1.0,7,55,2169,8,5,232,29.0,228,28.5,1322,165.25,346,43.25,1679,209.875,213,26.625,119,14.875,3001,375.125,158,19.75,10,1.25,18,2.25,52,6.5,118,14.75,5,0.625,7,0.875,43,5.375,370,46.25,14380,1797.5,15,1.875,9,1.125,6,0.75,34.0,4.25,52,6.5,38,4.75,82.0,10.25,1,0.125,4,0.5,0.5586854460093896,0.4406779661016949,0.7142857142857143,3.820809248554913,7.882629107981221,0.625,32.333333333333336,26.333333333333332,6.0,191.33333333333334,212.0,403.3333333333333,3.0,9.666666666666666,5.0,9.333333333333334,1.3333333333333333,29.8,31.8,-2.0,173.2,188.0,361.2,4.6,7.8,5.2,9.8,1.2,0.6666666666666666,0.6,True,False,5,4,0.8,142,28.4,137,27.4,975,195.0,225,45.0,1012,202.4,118,23.6,71,14.2,1987,397.4,101,20.2,7,1.4,10,2.0,31,6.2,68,13.6,1,0.2,3,0.6,28,5.6,247,49.4,8892,1778.4,8,1.6,6,1.2,2,0.4,17.0,3.4,43,8.6,21,4.2,55.0,11.0,0,0.0,5,1.0,0.6016949152542372,0.45588235294117646,0.3333333333333333,4.333333333333333,8.576271186440678,3,1,0.3333333333333333,90,30.0,91,30.333333333333332,347,115.66666666666667,121,40.333333333333336,667,222.33333333333334,95,31.666666666666668,48,16.0,1014,338.0,57,19.0,3,1.0,8,2.6666666666666665,21,7.0,50,16.666666666666668,4,1.3333333333333333,4,1.3333333333333333,15,5.0,123,41.0,5488,1829.3333333333333,7,2.3333333333333335,3,1.0,4,1.3333333333333333,17.0,5.666666666666667,9,3.0,17,5.666666666666667,27.0,9.0,1,0.3333333333333333,-1,-0.3333333333333333,0.5052631578947369,0.42,1.0,2.8677685950413223,7.021052631578947
1586,401112511,2019,12,regular,Virginia Tech,ACC,away,45,4,34.0,0.0,3.0,1,,,,9.0,23.0,1.0,2.0,0,,4.0,31:39,0,0,0,2-30,5.3,45,238,13.9,11-16,223,461,1-2,3-10,18,8.0,1,41,2,4,2019-11-16 20:30:00+00:00,True,Georgia Tech,Virginia Tech,0,45,Georgia Tech,45,0,45,1,11,16,0.6875,3,10,0.3,1,2,0.5,2,30,1899,9,6,268,29.77777777777778,245,27.22222222222222,1550,172.22222222222223,394,43.77777777777778,1921,213.44444444444446,236,26.22222222222222,134,14.88888888888889,3471,385.6666666666667,179,19.88888888888889,14,1.5555555555555556,18,2.0,55,6.111111111111111,132,14.666666666666666,7,0.7777777777777778,9,1.0,50,5.555555555555555,425,47.22222222222222,16549,1838.7777777777778,17,1.8888888888888888,11,1.2222222222222223,6,0.6666666666666666,37.0,4.111111111111111,59,6.555555555555555,42,4.666666666666667,89.0,9.88888888888889,1,0.1111111111111111,23,2.5555555555555554,0.5677966101694916,0.4166666666666667,0.7777777777777778,3.934010152284264,8.139830508474576,0.6666666666666666,33.0,26.333333333333332,6.666666666666667,192.66666666666666,205.66666666666666,398.3333333333333,3.0,9.333333333333334,4.0,10.333333333333334,2.0,35.0,26.2,8.8,191.0,212.4,403.4,5.2,8.2,5.6,8.8,1.2,0.6666666666666666,0.8,False,True,6,5,0.8333333333333334,178,29.666666666666668,154,25.666666666666668,1203,200.5,273,45.5,1254,209.0,141,23.5,86,14.333333333333334,2457,409.5,122,20.333333333333332,11,1.8333333333333333,10,1.6666666666666667,34,5.666666666666667,82,13.666666666666666,3,0.5,5,0.8333333333333334,35,5.833333333333333,302,50.333333333333336,11061,1843.5,10,1.6666666666666667,8,1.3333333333333333,2,0.3333333333333333,20.0,3.3333333333333335,50,8.333333333333334,25,4.166666666666667,62.0,10.333333333333334,0,0.0,24,4.0,0.6099290780141844,0.4146341463414634,0.6,4.406593406593407,8.893617021276595,3,1,0.3333333333333333,90,30.0,91,30.333333333333332,347,115.66666666666667,121,40.333333333333336,667,222.33333333333334,95,31.666666666666668,48,16.0,1014,338.0,57,19.0,3,1.0,8,2.6666666666666665,21,7.0,50,16.666666666666668,4,1.3333333333333333,4,1.3333333333333333,15,5.0,123,41.0,5488,1829.3333333333333,7,2.3333333333333335,3,1.0,4,1.3333333333333333,17.0,5.666666666666667,9,3.0,17,5.666666666666667,27.0,9.0,1,0.3333333333333333,-1,-0.3333333333333333,0.5052631578947369,0.42,1.0,2.8677685950413223,7.021052631578947
1587,401112519,2019,13,regular,Virginia Tech,ACC,home,28,1,39.0,0.0,6.0,2,,,,4.0,,,,1,,2.0,35:17,0,1,1,7-54,2.3,48,110,10.9,10-14,153,263,0-1,3-12,16,4.0,1,16,4,6,2019-11-23 20:30:00+00:00,True,Virginia Tech,Pittsburgh,28,0,Pittsburgh,28,0,28,1,10,14,0.7142857142857143,3,12,0.25,0,1,0.0,7,54,2117,10,7,313,31.3,245,24.5,1788,178.8,439,43.9,2144,214.4,252,25.2,145,14.5,3932,393.2,197,19.7,18,1.8,19,1.9,58,5.8,142,14.2,8,0.8,11,1.1,52,5.2,455,45.5,18448,1844.8,17,1.7,11,1.1,6,0.6,41.0,4.1,61,6.1,46,4.6,97.0,9.7,2,0.2,68,6.8,0.5753968253968254,0.4084507042253521,0.7272727272727273,4.072892938496583,8.507936507936508,0.7,33.666666666666664,12.666666666666666,21.0,187.33333333333334,201.33333333333334,388.6666666666667,2.6666666666666665,4.0,2.6666666666666665,7.0,1.3333333333333333,35.6,19.2,16.4,208.0,220.2,428.2,3.2,7.6,4.6,8.6,1.2,0.6666666666666666,0.8,True,False,6,5,0.8333333333333334,178,29.666666666666668,154,25.666666666666668,1203,200.5,273,45.5,1254,209.0,141,23.5,86,14.333333333333334,2457,409.5,122,20.333333333333332,11,1.8333333333333333,10,1.6666666666666667,34,5.666666666666667,82,13.666666666666666,3,0.5,5,0.8333333333333334,35,5.833333333333333,302,50.333333333333336,11061,1843.5,10,1.6666666666666667,8,1.3333333333333333,2,0.3333333333333333,20.0,3.3333333333333335,50,8.333333333333334,25,4.166666666666667,62.0,10.333333333333334,0,0.0,24,4.0,0.6099290780141844,0.4146341463414634,0.6,4.406593406593407,8.893617021276595,4,2,0.5,135,33.75,91,22.75,585,146.25,166,41.5,890,222.5,111,27.75,59,14.75,1475,368.75,75,18.75,7,1.75,9,2.25,24,6.0,60,15.0,5,1.25,6,1.5,17,4.25,153,38.25,7387,1846.75,7,1.75,3,0.75,4,1.0,21.0,5.25,11,2.75,21,5.25,35.0,8.75,2,0.5,44,11.0,0.5315315315315315,0.4,0.8333333333333334,3.5240963855421685,8.018018018018019
1588,401112521,2019,14,regular,Virginia Tech,ACC,away,30,2,62.0,0.0,3.0,1,64.0,0.0,3.0,12.0,16.0,0.0,1.0,0,,2.0,33:39,2,2,4,8-141,3.8,45,172,10.4,18-30,311,483,0-0,4-15,25,4.0,0,32,0,3,2019-11-29 17:00:00+00:00,True,Virginia,Virginia Tech,39,30,Virginia,30,39,-9,0,18,30,0.6,4,15,0.26666666666666666,0,0,,8,141,2019,11,8,341,31.0,245,22.272727272727273,1898,172.54545454545453,487,44.27272727272727,2297,208.8181818181818,266,24.181818181818183,155,14.090909090909092,4195,381.3636363636364,213,19.363636363636363,19,1.7272727272727273,21,1.9090909090909092,61,5.545454545454546,154,14.0,8,0.7272727272727273,12,1.0909090909090908,59,5.363636363636363,509,46.27272727272727,20565,1869.5454545454545,18,1.6363636363636365,12,1.0909090909090908,6,0.5454545454545454,43.0,3.909090909090909,65,5.909090909090909,52,4.7272727272727275,101.0,9.181818181818182,3,0.2727272727272727,96,8.727272727272727,0.5827067669172933,0.3961038961038961,0.6666666666666666,3.897330595482546,8.635338345864662,0.7272727272727273,36.333333333333336,5.666666666666667,30.666666666666668,192.0,206.0,398.0,3.0,4.333333333333333,4.666666666666667,6.333333333333333,1.0,34.4,15.8,18.6,185.2,198.6,383.8,3.0,6.8,4.4,8.6,1.4,1.0,0.8,False,True,7,6,0.8571428571428571,206,29.428571428571427,154,22.0,1313,187.57142857142858,321,45.857142857142854,1407,201.0,155,22.142857142857142,96,13.714285714285714,2720,388.57142857142856,138,19.714285714285715,12,1.7142857142857142,12,1.7142857142857142,37,5.285714285714286,94,13.428571428571429,3,0.42857142857142855,6,0.8571428571428571,42,6.0,356,50.857142857142854,13178,1882.5714285714287,11,1.5714285714285714,9,1.2857142857142858,2,0.2857142857142857,22.0,3.142857142857143,54,7.714285714285714,31,4.428571428571429,66.0,9.428571428571429,1,0.14285714285714285,52,7.428571428571429,0.6193548387096774,0.39361702127659576,0.5,4.090342679127726,9.07741935483871,4,2,0.5,135,33.75,91,22.75,585,146.25,166,41.5,890,222.5,111,27.75,59,14.75,1475,368.75,75,18.75,7,1.75,9,2.25,24,6.0,60,15.0,5,1.25,6,1.5,17,4.25,153,38.25,7387,1846.75,7,1.75,3,0.75,4,1.0,21.0,5.25,11,2.75,21,5.25,35.0,8.75,2,0.5,44,11.0,0.5315315315315315,0.4,0.8333333333333334,3.5240963855421685,8.018018018018019
1589,401117855,2019,1,regular,Wagner,NEC,away,21,2,22.0,0.0,3.0,0,109.0,0.0,5.0,3.0,71.0,1.0,1.0,2,0.0,4.0,24:07,0,0,0,10-86,4.9,21,103,3.6,12-23,82,185,1-1,1-10,12,6.0,2,38,2,2,2019-08-29 23:00:00+00:00,True,UConn,Wagner,24,21,UConn,21,24,-3,0,12,23,0.5217391304347826,1,10,0.1,1,1,1.0,10,86,1447,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
1590,401114263,2019,4,regular,Wagner,NEC,away,7,0,4.0,0.0,1.0,1,37.0,0.0,2.0,1.0,,,,0,2.0,2.0,36:30,1,0,1,8-67,-0.2,25,-6,5.6,22-39,218,212,2-3,4-15,14,10.0,0,36,2,2,2019-09-21 22:00:00+00:00,True,Florida Atlantic,Wagner,42,7,Florida Atlantic,7,42,-35,0,22,39,0.5641025641025641,4,15,0.26666666666666666,2,3,0.6666666666666666,8,67,2190,1,0,21,21.0,24,24.0,103,103.0,21,21.0,82,82.0,23,23.0,12,12.0,185,185.0,12,12.0,2,2.0,0,0.0,1,1.0,10,10.0,1,1.0,1,1.0,10,10.0,86,86.0,1447,1447.0,0,0.0,0,0.0,0,0.0,4.0,4.0,2,2.0,2,2.0,6.0,6.0,2,2.0,-3,-3.0,0.5217391304347826,0.1,1.0,4.904761904761905,3.5652173913043477,0.0,21.0,24.0,-3.0,103.0,82.0,185.0,4.0,2.0,2.0,6.0,0.0,21.0,24.0,-3.0,103.0,82.0,185.0,4.0,2.0,2.0,6.0,0.0,0.0,0.0,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,1,0,0.0,21,21.0,24,24.0,103,103.0,21,21.0,82,82.0,23,23.0,12,12.0,185,185.0,12,12.0,2,2.0,0,0.0,1,1.0,10,10.0,1,1.0,1,1.0,10,10.0,86,86.0,1447,1447.0,0,0.0,0,0.0,0,0.0,4.0,4.0,2,2.0,2,2.0,6.0,6.0,2,2.0,-3,-3.0,0.5217391304347826,0.1,1.0,4.904761904761905,3.5652173913043477
