id,athleteId,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country,hometownInfo
112305,5117317,HighSchool,2023,1062.0,Chase Martin,Thousand Oaks,Boise State,LB,73.0,205.0,3.0,0.8622,Thousand Oaks,CA,USA,"{'latitude': 34.17142715, 'longitude': -118.91058772974445, 'fipsCode': '06111'}"
112297,4899137,HighSchool,2023,1062.0,Johnny Thompson Jr.,Oaks Christian,Kansas,RB,70.0,190.0,3.0,0.8622,Westlake Village,CA,USA,"{'latitude': 34.1460234, 'longitude': -118.8061794, 'fipsCode': '06037'}"
112310,5116972,HighSchool,2023,1074.0,Clyde Curry,Gadsden City,Arkansas State,WR,75.0,165.0,3.0,0.8619,Gadsden,AL,USA,"{'latitude': 34.010929, 'longitude': -85.9989596, 'fipsCode': '01055'}"
112309,5092348,HighSchool,2023,1074.0,Jaden Gibson,Rabun County,Virginia,WR,73.0,185.0,3.0,0.8619,Tiger,GA,USA,"{'latitude': 34.8470372, 'longitude': -83.4329399, 'fipsCode': '13241'}"
112308,5172523,HighSchool,2023,1074.0,Eric Singleton Jr.,Alexander,Georgia Tech,WR,70.0,165.0,3.0,0.8619,Douglasville,GA,USA,"{'latitude': 33.7514966, 'longitude': -84.7477136, 'fipsCode': '13097'}"
112311,4871037,HighSchool,2023,1077.0,Delvin Whitaker,West Feliciana,Louisiana Tech,EDGE,74.0,245.0,3.0,0.8619,St. Francisville,LA,USA,"{'latitude': 30.7807244, 'longitude': -91.3763353, 'fipsCode': '17101'}"
112312,5119233,HighSchool,2023,1077.0,Dayton Howard,Park Hill,Iowa,WR,77.0,195.0,3.0,0.8619,Kansas City,MO,USA,"{'latitude': 39.100105, 'longitude': -94.5781416, 'fipsCode': '29095'}"
112313,,HighSchool,2023,1079.0,Leonard Ah You,Kahuku,Michigan State,LB,76.0,210.0,3.0,0.8617,Kahuku,HI,USA,"{'latitude': 21.679124, 'longitude': -157.94838, 'fipsCode': '15003'}"
112314,4921233,HighSchool,2023,1079.0,Marcus Ramon-Edwards,Trinity Christian School,Texas Tech,ATH,75.0,200.0,3.0,0.8617,Lubbock,TX,USA,"{'latitude': 33.5635206, 'longitude': -101.879336, 'fipsCode': '48303'}"
112315,5075806,HighSchool,2023,1079.0,Shymeik Jones,Camden,Georgia Tech,DL,77.0,255.0,3.0,0.8617,Camden,SC,USA,"{'latitude': 34.2465393, 'longitude': -80.6070238, 'fipsCode': '45055'}"
112316,5084909,HighSchool,2023,1079.0,RJ Lester Jr.,Northside,Oklahoma State,S,73.0,175.0,3.0,0.8617,Fort Smith,AR,USA,"{'latitude': 35.3872218, 'longitude': -94.4248983, 'fipsCode': '05131'}"
112319,5125740,HighSchool,2023,1079.0,Mac Resetich,Hall,Illinois,S,73.0,210.0,3.0,0.8617,Spring Valley,IL,USA,"{'latitude': None, 'longitude': None, 'fipsCode': None}"
112318,5121471,HighSchool,2023,1079.0,Tyshawn Russell,Bishop McDevitt,South Carolina,WR,71.0,165.0,3.0,0.8617,Harrisburg,PA,USA,"{'latitude': 40.2663107, 'longitude': -76.8861122, 'fipsCode': '42043'}"
112317,5114313,HighSchool,2023,1079.0,Jordan Onovughe,Mater Dei,Colorado,WR,74.0,190.0,3.0,0.8617,Santa Ana,CA,USA,"{'latitude': 33.7494951, 'longitude': -117.8732213, 'fipsCode': '06059'}"
112326,5078347,HighSchool,2023,1086.0,Soane Faasolo,Menlo-Atherton,Washington,OT,80.0,280.0,3.0,0.8614,Menlo Park,CA,USA,"{'latitude': 37.4519671, 'longitude': -122.1779927, 'fipsCode': '06081'}"
112320,5075648,HighSchool,2023,1086.0,Ty Perkins,Ironton,Cincinnati,WR,75.0,190.0,3.0,0.8614,Ironton,OH,USA,"{'latitude': 38.5367471, 'longitude': -82.6829406, 'fipsCode': '39087'}"
112322,5077669,HighSchool,2023,1086.0,Diesel Gordon,Arlington Seguin,Washington,CB,71.0,170.0,3.0,0.8614,Arlington,TX,USA,"{'latitude': 32.701938999999996, 'longitude': -97.10562379033699, 'fipsCode': '48439'}"
112321,5074244,HighSchool,2023,1086.0,Eryx Daugherty,Brother Rice,Boston College,DL,76.0,285.0,3.0,0.8614,Bloomfield Hills,MI,USA,"{'latitude': 42.583645, 'longitude': -83.2454883, 'fipsCode': '26125'}"
112323,5076083,HighSchool,2023,1086.0,Latreveon McCutchin,Austin LBJ,Houston,LB,74.0,205.0,3.0,0.8614,Austin,TX,USA,"{'latitude': 30.2711286, 'longitude': -97.7436995, 'fipsCode': '48453'}"
112324,4921246,HighSchool,2023,1086.0,Collin Dunn,Hillcrest-Tuscaloosa,Kansas State,S,73.0,190.0,3.0,0.8614,Tuscaloosa,AL,USA,"{'latitude': 33.2095614, 'longitude': -87.5675258, 'fipsCode': '01125'}"
112327,5150556,HighSchool,2023,1086.0,Jay Haynes,Handley,Clemson,RB,72.0,185.0,3.0,0.8614,Roanoke,AL,USA,"{'latitude': 33.1512313, 'longitude': -85.3721709, 'fipsCode': '01111'}"
112325,4910729,HighSchool,2023,1086.0,Jakevian Rodgers,Daingerfield,UTSA,ATH,72.0,160.0,3.0,0.8614,Daingerfield,TX,USA,"{'latitude': 33.0318031, 'longitude': -94.7219895, 'fipsCode': '48343'}"
112329,5027539,HighSchool,2023,1094.0,Adrian Wilson,Keller Central,Washington State,S,72.0,185.0,3.0,0.8611,Keller,TX,USA,"{'latitude': 32.9299655, 'longitude': -97.2271249, 'fipsCode': '48439'}"
112328,5156906,HighSchool,2023,1094.0,Bill Davis,Riverside Academy,Louisiana,RB,69.0,215.0,3.0,0.8611,Reserve,LA,USA,"{'latitude': 30.0538131, 'longitude': -90.5517534, 'fipsCode': '20013'}"
112330,5085312,HighSchool,2023,1096.0,Jalen Gilbert,Round Rock,Vanderbilt,S,73.0,185.0,3.0,0.8611,Round Rock,TX,USA,"{'latitude': 30.508235, 'longitude': -97.6788934, 'fipsCode': '48491'}"
112337,5078100,HighSchool,2023,1097.0,Ethan Fields,Dutchtown,Ole Miss,IOL,75.0,320.0,3.0,0.8608,Geismar,LA,USA,"{'latitude': 30.2043633, 'longitude': -91.0226013, 'fipsCode': '22005'}"
216946,5154303,HighSchool,2023,1097.0,Zion Fowler-El,St. Peter's Prep,Pittsburgh,WR,73.0,185.0,3.0,0.8608,Jersey City,NJ,USA,"{'latitude': 40.7281575, 'longitude': -74.0776417, 'fipsCode': '34017'}"
112331,4921314,HighSchool,2023,1097.0,D.J. Porter,Dorman,App State,CB,72.0,160.0,3.0,0.8608,Roebuck,SC,USA,"{'latitude': 34.8826085, 'longitude': -81.96547100908059, 'fipsCode': '45083'}"
112334,4924151,HighSchool,2023,1097.0,Montravius Lloyd,Lakewood,Pittsburgh,ATH,72.0,205.0,3.0,0.8608,St. Petersburg,FL,USA,"{'latitude': 27.7703796, 'longitude': -82.6695085, 'fipsCode': '12103'}"
256482,5077110,HighSchool,2023,1097.0,Judge Collier,Legion Collegiate Academy,South Carolina,ATH,73.0,185.0,3.0,0.8608,Rock Hill,SC,USA,"{'latitude': 34.9248667, 'longitude': -81.0250784, 'fipsCode': '45091'}"
112333,4870666,HighSchool,2023,1097.0,Norris Davis,Tampa Bay Tech,Iowa State,S,74.0,175.0,3.0,0.8608,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}"
112336,5078227,HighSchool,2023,1097.0,Braeden Wisloski,Southern Columbia Area,Maryland,ATH,71.0,185.0,3.0,0.8608,Catawissa,PA,USA,"{'latitude': 40.9548267, 'longitude': -76.4609868, 'fipsCode': '42037'}"
112335,5027433,HighSchool,2023,1097.0,Frankie Tinilau,La Salle,Miami,OT,77.0,315.0,3.0,0.8608,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}"
112332,4921454,HighSchool,2023,1097.0,Charlie Symonds,Taft School,Stanford,OT,79.0,285.0,3.0,0.8608,Watertown,CT,USA,"{'latitude': 41.6062078, 'longitude': -73.1181658, 'fipsCode': '09005'}"
112342,4918418,HighSchool,2023,1106.0,Caden Jenkins,Lewisville,Baylor,CB,73.0,171.0,3.0,0.8606,Lewisville,TX,USA,"{'latitude': 33.046233, 'longitude': -96.994174, 'fipsCode': '48121'}"
112340,5077060,HighSchool,2023,1106.0,Amare Thomas,Pinson Valley,UAB,WR,70.0,180.0,3.0,0.8606,Pinson,AL,USA,"{'latitude': 33.706205, 'longitude': -86.67007895992774, 'fipsCode': '01073'}"
112339,,HighSchool,2023,1106.0,Lavon Brown,Sierra Canyon,Colorado State,WR,73.0,180.0,3.0,0.8606,Chatsworth,CA,USA,"{'latitude': 34.2595715, 'longitude': -118.6023247, 'fipsCode': '06037'}"
112343,5088584,HighSchool,2023,1106.0,Ben Marshall,Blackman,California,TE,77.0,217.0,3.0,0.8606,Murfreesboro,TN,USA,"{'latitude': 35.845999, 'longitude': -86.3920452, 'fipsCode': '47149'}"
112341,5078280,HighSchool,2023,1106.0,Caleb Otlewski,Melissa,San Diego State,EDGE,76.0,225.0,3.0,0.8606,Melissa,TX,USA,"{'latitude': 33.2860549, 'longitude': -96.5725952, 'fipsCode': '48085'}"
112338,5120970,HighSchool,2023,1106.0,Ismael Cisse,Cherry Creek,Stanford,WR,73.0,180.0,3.0,0.8606,Englewood,CO,USA,"{'latitude': 39.6482059, 'longitude': -104.9879641, 'fipsCode': '08005'}"
112344,4918431,HighSchool,2023,1112.0,Breeon Ishmail,Princeton,Michigan,LB,76.0,220.0,3.0,0.8603,Cincinnati,OH,USA,"{'latitude': 39.1014537, 'longitude': -84.5124602, 'fipsCode': '39061'}"
216947,5165117,HighSchool,2023,1113.0,Mark Hamper,West Linn,Idaho,ATH,74.0,200.0,3.0,0.86,West Linn,OR,USA,"{'latitude': 45.3656761, 'longitude': -122.6123141, 'fipsCode': '41005'}"
216951,5122047,HighSchool,2023,1113.0,Jared Kelley,North Olmsted,Kent State,WR,71.0,190.0,3.0,0.86,North Olmsted,OH,USA,"{'latitude': 41.4156025, 'longitude': -81.9234726, 'fipsCode': '39035'}"
112353,5116821,HighSchool,2023,1113.0,Nick Hawthorne,Fort Worth Boswell,Boise State,CB,74.5,181.0,3.0,0.86,Fort Worth,TX,USA,"{'latitude': 32.753177, 'longitude': -97.3327459, 'fipsCode': '48439'}"
112352,4941014,HighSchool,2023,1113.0,Ezra Odinjor,Allatoona,Georgia Tech,EDGE,76.0,219.0,3.0,0.86,Acworth,GA,USA,"{'latitude': 34.0659329, 'longitude': -84.6768796, 'fipsCode': '13067'}"
112351,5084298,HighSchool,2023,1113.0,A.J. Fuimaono,Liberty,UCLA,DL,75.0,280.0,3.0,0.86,Henderson,NV,USA,"{'latitude': 36.0301134, 'longitude': -114.9826194, 'fipsCode': '32003'}"
112350,5074245,HighSchool,2023,1113.0,Broc Lowry,Canfield,Indiana,QB,75.0,195.0,3.0,0.86,Canfield,OH,USA,"{'latitude': 41.025059, 'longitude': -80.760912, 'fipsCode': '39099'}"
112347,5085879,HighSchool,2023,1113.0,Makai Williams,Cibolo Steele,Tulane,LB,71.5,215.0,3.0,0.86,Cibolo,TX,USA,"{'latitude': 29.5707831, 'longitude': -98.2330927, 'fipsCode': '48187'}"
112348,4921451,HighSchool,2023,1113.0,Jr Sia,Mountain Ridge,Utah State,OT,78.0,308.0,3.0,0.86,Herriman,UT,USA,"{'latitude': 40.5140894, 'longitude': -112.0328198, 'fipsCode': '49035'}"
216949,,HighSchool,2023,1113.0,Kyon Calhoun,Cocoa,,WR,77.0,183.0,3.0,0.86,Cocoa,FL,USA,"{'latitude': 28.3553873, 'longitude': -80.7318827, 'fipsCode': '12009'}"
112349,,HighSchool,2023,1113.0,Aaron Bradley,Southfield,Grand Valley State,OT,78.0,275.0,3.0,0.86,Southfield,MI,USA,"{'latitude': 42.4733689, 'longitude': -83.2218731, 'fipsCode': '26125'}"
112345,4921110,HighSchool,2023,1113.0,Chase Hendricks,St. Mary's,Ohio,WR,71.0,185.0,3.0,0.86,St. Louis,MO,USA,"{'latitude': 38.6268039, 'longitude': -90.1994097, 'fipsCode': '29510'}"
216948,,HighSchool,2023,1113.0,Will McDonald,Hudson,,DL,76.0,235.0,3.0,0.86,Hudson,WI,USA,"{'latitude': 44.9746896, 'longitude': -92.7568703, 'fipsCode': '55109'}"
216950,5151974,HighSchool,2023,1113.0,Quan Dunbar,Shawnee Mission South,Old Dominion,WR,77.0,220.0,3.0,0.86,Overland Park,KS,USA,"{'latitude': 38.9742502, 'longitude': -94.6851702, 'fipsCode': '20091'}"
112346,4950553,HighSchool,2023,1113.0,Warren Smith Jr.,El Cerrito,Washington State,CB,74.0,175.0,3.0,0.86,El Cerrito,CA,USA,"{'latitude': 37.9154056, 'longitude': -122.301411, 'fipsCode': '06013'}"
112354,5110128,HighSchool,2023,1113.0,Nikola Milovac,Clearwater Academy International,South Florida,OT,78.0,280.0,3.0,0.86,Serbia,,SRB,"{'latitude': None, 'longitude': None, 'fipsCode': None}"
112358,4870710,HighSchool,2023,1128.0,Isaiah Hardge,St. Thomas Aquinas,Colorado,WR,70.0,160.0,3.0,0.8597,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}"
112360,5080427,HighSchool,2023,1128.0,Messiah Blair,Martin Luther King,Eastern Michigan,EDGE,79.0,223.0,3.0,0.8597,Detroit,MI,USA,"{'latitude': 42.3315509, 'longitude': -83.0466403, 'fipsCode': '26163'}"
112365,4870663,HighSchool,2023,1128.0,Jordan Church,IMG Academy,Florida Atlantic,IOL,76.0,325.0,3.0,0.8597,Bradenton,FL,USA,"{'latitude': 27.4989278, 'longitude': -82.5748194, 'fipsCode': '12081'}"
112362,4921325,HighSchool,2023,1128.0,Travon West,Wren,Wake Forest,CB,72.0,170.0,3.0,0.8597,Piedmont,SC,USA,"{'latitude': 34.7105655, 'longitude': -82.4576113634228, 'fipsCode': '45007'}"
112357,4870631,HighSchool,2023,1128.0,Derrick Bohler,Miami Palmetto,Indiana,WR,73.0,195.0,3.0,0.8597,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}"
112361,5168769,HighSchool,2023,1128.0,Kamron Taylor,Jurupa Hills,Northern Colorado,RB,70.0,170.0,3.0,0.8597,Fontana,CA,USA,"{'latitude': 34.0922335, 'longitude': -117.435048, 'fipsCode': '06071'}"
112368,5078913,HighSchool,2023,1128.0,Deago Benson,Midlothian,Vanderbilt,RB,72.0,200.0,3.0,0.8597,Midlothian,TX,USA,"{'latitude': 32.482361, 'longitude': -96.9944489, 'fipsCode': '48139'}"
112366,5075776,HighSchool,2023,1128.0,Gavin Hunter,Mililani,Arizona,ATH,74.0,190.0,3.0,0.8597,Mililani,HI,USA,"{'latitude': 21.4508308, 'longitude': -158.0095783, 'fipsCode': '15003'}"
112367,4923220,HighSchool,2023,1128.0,Carter Davis,Mount Saint Joseph,Boston College,S,74.0,170.0,3.0,0.8597,Baltimore,MD,USA,"{'latitude': 39.2908816, 'longitude': -76.610759, 'fipsCode': '24510'}"
112356,4954504,HighSchool,2023,1128.0,Jamarie Wiggins,Waco Connally,Sam Houston,S,73.0,180.0,3.0,0.8597,Waco,TX,USA,"{'latitude': 31.549333, 'longitude': -97.1466695, 'fipsCode': '48309'}"
112359,5026719,HighSchool,2023,1128.0,Rashard Perry,Bennett,Syracuse,DL,75.0,245.0,3.0,0.8597,Buffalo,NY,USA,"{'latitude': 42.8867166, 'longitude': -78.8783922, 'fipsCode': '36029'}"
112363,5075851,HighSchool,2023,1128.0,Sam Peters,Maple Grove,Minnesota,TE,76.0,225.0,3.0,0.8597,Osseo,MN,USA,"{'latitude': 45.11715785, 'longitude': -93.39877096552499, 'fipsCode': '27053'}"
112355,4921262,HighSchool,2023,1128.0,TJ McMillen,St. Francis,Illinois,IOL,75.0,270.0,3.0,0.8597,Wheaton,IL,USA,"{'latitude': 41.8646959, 'longitude': -88.1101709, 'fipsCode': '17043'}"
112364,4917058,HighSchool,2023,1128.0,Reese Tripp,Kasson-Mantorville,Minnesota,OT,79.0,315.0,3.0,0.8597,Kasson,MN,USA,"{'latitude': 44.0297055, 'longitude': -92.7503451, 'fipsCode': '27039'}"
112369,5157300,HighSchool,2023,1142.0,Zakaih Saez,St. Thomas Aquinas,Oregon State,EDGE,76.0,230.0,3.0,0.8594,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}"
112370,4923294,HighSchool,2023,1142.0,Kendall Johnson,Quince Orchard,Duke,LB,75.0,215.0,3.0,0.8594,Gaithersburg,MD,USA,"{'latitude': 39.1434406, 'longitude': -77.2013705, 'fipsCode': '24031'}"
112371,5119234,HighSchool,2023,1142.0,Sid Kaba,KIPP Columbus,Western Michigan,DL,75.0,260.0,3.0,0.8594,Columbus,OH,USA,"{'latitude': 39.9622601, 'longitude': -83.0007065, 'fipsCode': '39049'}"
112372,5077368,HighSchool,2023,1142.0,Jonathan Akins,Madison County,Maryland,CB,71.0,170.0,3.0,0.8594,Madison,FL,USA,"{'latitude': 30.4693772, 'longitude': -83.4129254, 'fipsCode': '12079'}"
112374,5120869,HighSchool,2023,1146.0,Ashton Ojiaku,Richmond Foster,Rice,ATH,72.0,195.0,3.0,0.8593,Richmond,TX,USA,"{'latitude': 29.5821811, 'longitude': -95.7607832, 'fipsCode': '48157'}"
112373,,HighSchool,2023,1146.0,Jaden Booker,Palmetto Ridge,,RB,70.0,195.0,3.0,0.8593,Naples,FL,USA,"{'latitude': 26.1421976, 'longitude': -81.7942944, 'fipsCode': '12021'}"
112376,5078816,HighSchool,2023,1148.0,Jackson Holman,Mission Viejo,Arizona,WR,75.0,200.0,3.0,0.8592,Mission Viejo,CA,USA,"{'latitude': 33.5965685, 'longitude': -117.659405, 'fipsCode': '06059'}"
112381,5125762,HighSchool,2023,1148.0,Philipp Davis,Lake Wales,Michigan State,S,73.0,180.0,3.0,0.8592,Lake Wales,FL,USA,"{'latitude': 27.9014133, 'longitude': -81.5859099, 'fipsCode': '12105'}"
112380,4922992,HighSchool,2023,1148.0,Israel Polk,St. John Bosco,Pittsburgh,ATH,74.5,170.0,3.0,0.8592,Bellflower,CA,USA,"{'latitude': 33.8825705, 'longitude': -118.1167679, 'fipsCode': '06037'}"
112378,5078049,HighSchool,2023,1148.0,Terrence McWilliams Jr.,North Central,Minnesota,WR,73.0,170.0,3.0,0.8592,Indianapolis,IN,USA,"{'latitude': 39.7683331, 'longitude': -86.1583502, 'fipsCode': '18097'}"
112377,4907544,HighSchool,2023,1148.0,Sean Boyle,Charlotte Catholic,West Virginia,QB,74.0,197.0,3.0,0.8592,Charlotte,NC,USA,"{'latitude': 35.2272, 'longitude': -80.843083, 'fipsCode': '37119'}"
112375,5150663,HighSchool,2023,1148.0,Robert Long,St. Peter's Prep,Maryland,QB,71.0,200.0,3.0,0.8592,Jersey City,NJ,USA,"{'latitude': 40.7281575, 'longitude': -74.0776417, 'fipsCode': '34017'}"
112379,5076107,HighSchool,2023,1148.0,Dante Kelly,Leflore County,Vanderbilt,ATH,74.5,195.0,3.0,0.8592,Itta Bena,MS,USA,"{'latitude': 33.49512, 'longitude': -90.3198067, 'fipsCode': '28083'}"
112382,5080547,HighSchool,2023,1155.0,Peter Clarke,NFL Academy,Temple,TE,78.0,248.0,3.0,0.8589,London,EN,England,"{'latitude': None, 'longitude': None, 'fipsCode': None}"
112383,5121988,HighSchool,2023,1155.0,Kevin Allen,Everman,SMU,DL,75.0,280.0,3.0,0.8589,Fort Worth,TX,USA,"{'latitude': 32.753177, 'longitude': -97.3327459, 'fipsCode': '48439'}"
112391,5121586,HighSchool,2023,1157.0,Markus Strong,Union County,Oklahoma,DL,75.0,265.0,3.0,0.8589,Raiford,FL,USA,"{'latitude': 30.0638497, 'longitude': -82.2364997, 'fipsCode': '12125'}"
112389,5114331,HighSchool,2023,1157.0,Suderian Harrison,Woodland,Virginia,ATH,70.0,165.0,3.0,0.8589,Dorchester,SC,USA,"{'latitude': 32.8496198, 'longitude': -79.9881442, 'fipsCode': '45019'}"
112385,4921111,HighSchool,2023,1157.0,TJ Johnson,Oscar Smith,West Virginia,WR,76.0,210.0,3.0,0.8589,Chesapeake,VA,USA,"{'latitude': 36.7183708, 'longitude': -76.2466798, 'fipsCode': '51550'}"
112387,4920161,HighSchool,2023,1157.0,Tripp Riordan,Frisco Wakeland,SMU,TE,76.5,245.0,3.0,0.8589,Frisco,TX,USA,"{'latitude': 33.1506744, 'longitude': -96.8236116, 'fipsCode': '48085'}"
112386,,HighSchool,2023,1157.0,Paul Davis,Hart County,,WR,73.0,188.0,3.0,0.8589,Hartwell,GA,USA,"{'latitude': 34.3528825, 'longitude': -82.932087, 'fipsCode': '13147'}"
112384,4921258,HighSchool,2023,1157.0,Jonah Lewis,Inglewood,Nevada,CB,71.5,175.0,3.0,0.8589,Inglewood,CA,USA,"{'latitude': 33.9562003, 'longitude': -118.353132, 'fipsCode': '06037'}"
112388,4950544,HighSchool,2023,1157.0,Phillip Roche,Merrillville,Missouri,S,73.0,190.0,3.0,0.8589,Merrillville,IN,USA,"{'latitude': 41.4828144, 'longitude': -87.3328139, 'fipsCode': '18089'}"
112390,5076098,HighSchool,2023,1157.0,Obadiah Obasuyi,Alpharetta,NC State,OT,78.0,288.0,3.0,0.8589,Alpharetta,GA,USA,"{'latitude': 34.0709576, 'longitude': -84.2747329, 'fipsCode': '13121'}"
216952,4918436,HighSchool,2023,1157.0,Jamaal Shaw,West Orange-Stark,Houston,S,73.0,180.0,3.0,0.8589,Orange,TX,USA,"{'latitude': 30.0929879, 'longitude': -93.7365549, 'fipsCode': '48361'}"
112393,5078166,HighSchool,2023,1166.0,Ajani Sheppard,Iona Prep,Rutgers,QB,74.0,230.0,3.0,0.8586,New Rochelle,NY,USA,"{'latitude': 40.9115386, 'longitude': -73.7826363, 'fipsCode': '36119'}"
112392,4908552,HighSchool,2023,1166.0,Dorian Thomas,Kentridge,Arizona,TE,76.0,220.0,3.0,0.8586,Kent,WA,USA,"{'latitude': 47.3826903, 'longitude': -122.2270272, 'fipsCode': '53033'}"
112397,5121992,HighSchool,2023,1168.0,Jahiem Johnson,Hammond,Tulane,ATH,72.0,175.0,3.0,0.8585,Hammond,LA,USA,"{'latitude': 30.5043583, 'longitude': -90.4611995, 'fipsCode': '18089'}"
112398,,HighSchool,2023,1168.0,Ryan Mooney,Orchard Lake St. Mary's,Harvard,WR,76.0,170.0,3.0,0.8585,Orchard Lake,MI,USA,"{'latitude': 42.5869558, 'longitude': -83.36895696372882, 'fipsCode': '26125'}"
112395,,HighSchool,2023,1168.0,Jevell Fugerson,Lee County,Buffalo,WR,73.0,182.0,3.0,0.8585,Leesburg,GA,USA,"{'latitude': 31.7324556, 'longitude': -84.1711966, 'fipsCode': '13177'}"
112394,,HighSchool,2023,1168.0,Jeremiah Shack,Mandarin,,WR,75.0,191.0,3.0,0.8585,Jacksonville,FL,USA,"{'latitude': 30.3321838, 'longitude': -81.655651, 'fipsCode': '12031'}"
112396,4921239,HighSchool,2023,1168.0,Brian Alston,Spain Park,Arkansas State,EDGE,74.0,230.0,3.0,0.8585,Birmingham,AL,USA,"{'latitude': 33.5206824, 'longitude': -86.8024326, 'fipsCode': '01073'}"
112409,4923034,HighSchool,2023,1173.0,Gensley Auguste,West Orange,Temple,DL,77.0,255.0,3.0,0.8583,West Orange,NJ,USA,"{'latitude': 40.7987113, 'longitude': -74.2390353, 'fipsCode': '34013'}"
112415,,HighSchool,2023,1173.0,Hayden Moore,Regis Jesuit,Michigan,LB,75.0,210.0,3.0,0.8583,Aurora,CO,USA,"{'latitude': 39.729432, 'longitude': -104.8319196, 'fipsCode': '08005'}"
112416,,HighSchool,2023,1173.0,Rikter Connally,Seminole,,OT,77.0,270.0,3.0,0.8583,Seminole,TX,USA,"{'latitude': 32.7189926, 'longitude': -102.6449101, 'fipsCode': '48165'}"
112403,4895410,HighSchool,2023,1173.0,Cooper Jensen,Glacier Peak,Oregon State,TE,77.0,210.0,3.0,0.8583,Snohomish,WA,USA,"{'latitude': 47.9180275, 'longitude': -122.0899646, 'fipsCode': '53061'}"
112401,,HighSchool,2023,1173.0,Anthony Little,Rock Creek Christian Academy,,DL,75.5,240.0,3.0,0.8583,Waldorf,MD,USA,"{'latitude': 38.6263882, 'longitude': -76.9106581, 'fipsCode': '24017'}"
112405,4921412,HighSchool,2023,1173.0,Cole Surber,Patriot,Virginia,IOL,78.0,285.0,3.0,0.8583,Nokesville,VA,USA,"{'latitude': 38.6984987, 'longitude': -77.5800445, 'fipsCode': '51153'}"
112417,5119842,HighSchool,2023,1173.0,Frederick Williams,Junipero Serra,California,EDGE,77.0,240.0,3.0,0.8583,Gardena,CA,USA,"{'latitude': 33.8963593, 'longitude': -118.3053037, 'fipsCode': '06037'}"
112408,4921435,HighSchool,2023,1173.0,Miles Greene,Highland Springs,Virginia,DL,75.0,240.0,3.0,0.8583,Highland Springs,VA,USA,"{'latitude': 37.5460121, 'longitude': -77.3278441, 'fipsCode': '51087'}"
112412,4940236,HighSchool,2023,1173.0,Ryan Manning,St. Frances Academy,Maryland,WR,71.0,170.0,3.0,0.8583,Baltimore,MD,USA,"{'latitude': 39.2908816, 'longitude': -76.610759, 'fipsCode': '24510'}"
112399,4870759,HighSchool,2023,1173.0,Ian Geffrard,Whitefield Academy,Arkansas,OT,78.0,350.0,3.0,0.8583,Mableton,GA,USA,"{'latitude': 33.8188333, 'longitude': -84.5822632, 'fipsCode': '13067'}"
112407,4921404,HighSchool,2023,1173.0,D.J. Geth,Dorman,North Carolina,IOL,76.0,300.0,3.0,0.8583,Roebuck,SC,USA,"{'latitude': 34.8826085, 'longitude': -81.96547100908059, 'fipsCode': '45083'}"
112404,5109813,HighSchool,2023,1173.0,Alex Bray,Marquette,Illinois,EDGE,76.0,250.0,3.0,0.8583,Chesterfield,MO,USA,"{'latitude': 38.661953, 'longitude': -90.5643258, 'fipsCode': '29189'}"
112406,4921424,HighSchool,2023,1173.0,Tiumalu Afalava,Bishop Amat,California,DL,75.0,255.0,3.0,0.8583,La Puente,CA,USA,"{'latitude': 34.01979, 'longitude': -117.9503677, 'fipsCode': '06037'}"
112413,5121605,HighSchool,2023,1173.0,Mekhi Buchanan,Allatoona,Virginia,EDGE,77.0,225.0,3.0,0.8583,Acworth,GA,USA,"{'latitude': 34.0659329, 'longitude': -84.6768796, 'fipsCode': '13067'}"
112411,4954512,HighSchool,2023,1173.0,Sean Williams,St. John's College,Maryland,WR,73.0,175.0,3.0,0.8583,Washington,DC,USA,"{'latitude': 38.8949855, 'longitude': -77.0365708, 'fipsCode': '11001'}"
112402,5074246,HighSchool,2023,1173.0,Vic Shaw,Texarkana Pleasant Grove,UTSA,DL,75.0,260.0,3.0,0.8583,Texarkana,TX,USA,"{'latitude': 33.44628645, 'longitude': -94.07638067493534, 'fipsCode': '48037'}"
112400,4921408,HighSchool,2023,1173.0,Alexander Doost,Mountain Ridge,Northwestern,IOL,78.0,295.0,3.0,0.8583,Glendale,AZ,USA,"{'latitude': 33.5386858, 'longitude': -112.1859941, 'fipsCode': '04013'}"
112414,5086842,HighSchool,2023,1173.0,DaShawn Stone,A.C. Reynolds,Duke,S,75.0,190.0,3.0,0.8583,Asheville,NC,USA,"{'latitude': 35.6009498, 'longitude': -82.5540161, 'fipsCode': '37021'}"
112410,4871013,HighSchool,2023,1173.0,Gemari Sands,St. Thomas Aquinas,Florida Atlantic,RB,70.0,190.0,3.0,0.8583,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}"
