id,athleteId,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country,hometownInfo
119554,,HighSchool,2020,1167.0,Justin Anderson,Menlo-Atherton,Washington State,CB,73.0,180.0,3.0,0.8511,Menlo Park,CA,USA,"{'latitude': 37.4519671, 'longitude': -122.1779927, 'fipsCode': '06081'}"
119572,,HighSchool,2020,1167.0,Jacarrion Green,Marshall,,ATH,75.0,175.0,3.0,0.8511,Marshall,TX,USA,"{'latitude': 32.5447756, 'longitude': -94.3661004, 'fipsCode': '48203'}"
119565,,HighSchool,2020,1167.0,Mike Pettway,Thompson,Washington State,WR,70.0,170.0,3.0,0.8511,Alabaster,AL,USA,"{'latitude': 33.2442813, 'longitude': -86.8163773, 'fipsCode': '01117'}"
119557,4430956,HighSchool,2020,1167.0,Nick Booker-Brown,Spring Westfield,NC State,DT,73.0,250.0,3.0,0.8511,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}"
119563,,HighSchool,2020,1167.0,Isaac Hurtado,Cypress,Army,ATH,74.0,202.0,3.0,0.8511,Cypress,CA,USA,"{'latitude': 33.8248235, 'longitude': -118.0399368, 'fipsCode': '06059'}"
119570,4430178,HighSchool,2020,1167.0,Cade Kootsouradis,Crestview,Georgia Tech,OT,76.0,285.0,3.0,0.8511,Crestview,FL,USA,"{'latitude': 30.7621326, 'longitude': -86.5705084, 'fipsCode': '12091'}"
119555,,HighSchool,2020,1167.0,Dakota Thomas,Shiloh,Western Kentucky,WR,72.0,160.0,3.0,0.8511,Snellville,GA,USA,"{'latitude': 33.857328, 'longitude': -84.0199108, 'fipsCode': '13135'}"
119571,,HighSchool,2020,1167.0,Marcayll Jones,Warner Robins,Memphis,WR,69.0,170.0,3.0,0.8511,Warner Robins,GA,USA,"{'latitude': 32.6200973, 'longitude': -83.606568, 'fipsCode': '13153'}"
119569,,HighSchool,2020,1167.0,CJ West,Nazareth Academy,Kent State,DT,74.0,305.0,3.0,0.8511,La Grange Park,IL,USA,"{'latitude': 41.8333646, 'longitude': -87.8677324, 'fipsCode': '17031'}"
119553,4565621,HighSchool,2020,1167.0,Hunter Escorcia,Vista Murrieta,Washington State,S,74.0,180.0,3.0,0.8511,Murrieta,CA,USA,"{'latitude': 33.577752399999994, 'longitude': -117.18845420205307, 'fipsCode': '06065'}"
119561,4565494,HighSchool,2020,1167.0,Elijuwan Mack,St. Joseph Regional,Rutgers,S,72.0,185.0,3.0,0.8511,Montvale,NJ,USA,"{'latitude': 41.0467635, 'longitude': -74.0229173, 'fipsCode': '34003'}"
119558,4685053,HighSchool,2020,1167.0,Rashad Green,University Lab,Tulane,OG,74.5,303.0,3.0,0.8511,Baton Rouge,LA,USA,"{'latitude': 30.4459596, 'longitude': -91.18738, 'fipsCode': '22033'}"
119559,4433884,HighSchool,2020,1167.0,Dylan Robinson,Atascocita,Houston,WR,73.0,185.0,3.0,0.8511,Humble,TX,USA,"{'latitude': 29.9988312, 'longitude': -95.2621553, 'fipsCode': '48201'}"
119552,4431303,HighSchool,2020,1167.0,Jake Overman,Servite,Oregon State,TE,75.0,231.0,3.0,0.8511,Anaheim,CA,USA,"{'latitude': 33.8347516, 'longitude': -117.911732, 'fipsCode': '06059'}"
119566,4433846,HighSchool,2020,1167.0,Hans Lillis,Germantown Academy,Boston College,TE,76.0,235.0,3.0,0.8511,Fort Washington,PA,USA,"{'latitude': 40.1399717, 'longitude': -75.210095, 'fipsCode': '42091'}"
119562,4432536,HighSchool,2020,1167.0,Caine Savage,Anaheim Western,Utah,ATH,70.0,166.0,3.0,0.8511,Anaheim,CA,USA,"{'latitude': 33.8347516, 'longitude': -117.911732, 'fipsCode': '06059'}"
119564,4432326,HighSchool,2020,1167.0,Trevor Kardell,Lee's Summit West,Kansas,TE,77.0,225.0,3.0,0.8511,Lee's Summit,MO,USA,"{'latitude': 38.9107156, 'longitude': -94.3821295, 'fipsCode': '29095'}"
119560,4432422,HighSchool,2020,1167.0,Larry Moore,Fort Bend Marshall,Texas Tech,OT,77.0,275.0,3.0,0.8511,Missouri City,TX,USA,"{'latitude': 29.6185669, 'longitude': -95.5377215, 'fipsCode': '48157'}"
119551,4590532,HighSchool,2020,1167.0,Silas Bolden,Rancho Cucamonga,Oregon State,WR,70.0,175.0,3.0,0.8511,Rancho Cucamonga,CA,USA,"{'latitude': 34.1033192, 'longitude': -117.5751735, 'fipsCode': '06071'}"
119567,4431352,HighSchool,2020,1167.0,Sam Rengert,Fairbanks,Iowa State,OT,79.0,300.0,3.0,0.8511,Milford Center,OH,USA,"{'latitude': 40.1786706, 'longitude': -83.4354782, 'fipsCode': '39159'}"
119568,4431009,HighSchool,2020,1167.0,Hunter Welcing,Lake Zurich,Northwestern,TE,76.0,220.0,3.0,0.8511,Lake Zurich,IL,USA,"{'latitude': 42.1969689, 'longitude': -88.0934108, 'fipsCode': '17097'}"
119556,4686423,HighSchool,2020,1167.0,Michal Antoine,Cardinal Gibbons,Iowa State,CB,72.0,185.0,3.0,0.8511,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}"
119577,4432532,HighSchool,2020,1189.0,Billie Roberts,Muskegon,Bowling Green,WDE,76.0,230.0,3.0,0.8507,Muskegon,MI,USA,"{'latitude': 43.2341813, 'longitude': -86.2483921, 'fipsCode': '26121'}"
119580,4573084,HighSchool,2020,1189.0,Alonso Person,Narbonne,Kansas,OLB,75.0,200.0,3.0,0.8507,Harbor City,CA,USA,"{'latitude': 33.7972822, 'longitude': -118.3004717, 'fipsCode': '06037'}"
119582,,HighSchool,2020,1189.0,Ashton Allen,The Bullis School,USC,ATH,74.0,185.0,3.0,0.8507,Potomac,MD,USA,"{'latitude': 39.017936, 'longitude': -77.2094542, 'fipsCode': '24031'}"
119573,4430233,HighSchool,2020,1189.0,Michael Lois,Elkhorn Area,Iowa,SDE,76.0,258.0,3.0,0.8507,Elkhorn,WI,USA,"{'latitude': 42.6727927, 'longitude': -88.5445447, 'fipsCode': '55127'}"
119579,,HighSchool,2020,1189.0,Benjamin Onwuzo,Chaminade-Madonna,,CB,71.0,185.0,3.0,0.8507,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}"
119578,,HighSchool,2020,1189.0,Lawaun Powell,East St. Louis,Murray State,WR,71.0,192.0,3.0,0.8507,East St. Louis,IL,USA,"{'latitude': 38.6244952, 'longitude': -90.1509429, 'fipsCode': '17163'}"
119575,,HighSchool,2020,1189.0,Phillip Wilder,Mount Zion,Southeast Missouri State,OT,77.0,280.0,3.0,0.8507,Jonesboro,GA,USA,"{'latitude': 33.5215013, 'longitude': -84.3538128, 'fipsCode': '13063'}"
119576,4565891,HighSchool,2020,1189.0,Will Norris,Rock Bridge,Missouri,ILB,73.0,216.0,3.0,0.8507,Columbia,MO,USA,"{'latitude': 38.951883, 'longitude': -92.3337366, 'fipsCode': '29019'}"
119574,4691005,HighSchool,2020,1189.0,Daryl Porter,American Heritage,West Virginia,CB,71.0,168.0,3.0,0.8507,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}"
119581,4432231,HighSchool,2020,1189.0,Brian Hannibal,James Hubert Blake,Liberty,OG,74.0,277.0,3.0,0.8507,Silver Spring,MD,USA,"{'latitude': 38.9959461, 'longitude': -77.0276231, 'fipsCode': '24031'}"
119583,,HighSchool,2020,1199.0,Cornelius Forrest Jr.,Sandalwood,UCF,TE,76.0,235.0,3.0,0.8504,Jacksonville,FL,USA,"{'latitude': 30.3321838, 'longitude': -81.655651, 'fipsCode': '12031'}"
119610,4430930,HighSchool,2020,1200.0,Jacorrei Turner,Woodward Academy,Arkansas,OLB,74.0,205.0,3.0,0.85,Atlanta,GA,USA,"{'latitude': 33.7490987, 'longitude': -84.3901849, 'fipsCode': '13121'}"
119591,4429283,HighSchool,2020,1200.0,Austin Bolt,Borah Senior,Boise State,ATH,76.0,200.0,3.0,0.85,Boise,ID,USA,"{'latitude': 43.6166163, 'longitude': -116.200886, 'fipsCode': '16001'}"
119617,4429292,HighSchool,2020,1200.0,Sam Brady,North Lincoln,Virginia,OLB,75.5,197.0,3.0,0.85,Lincolnton,NC,USA,"{'latitude': 35.473745, 'longitude': -81.2545251, 'fipsCode': '37109'}"
119612,4565305,HighSchool,2020,1200.0,Andrew Milek,Brophy College Preparatory,USC,OT,78.0,295.0,3.0,0.85,Phoenix,AZ,USA,"{'latitude': 33.4484367, 'longitude': -112.0741417, 'fipsCode': '04013'}"
119589,4612451,HighSchool,2020,1200.0,Daylin McLemore,Junipero Serra,Arizona State,DUAL,75.0,195.0,3.0,0.85,San Mateo,CA,USA,"{'latitude': 37.5439684, 'longitude': -122.3066789, 'fipsCode': '06081'}"
119607,,HighSchool,2020,1200.0,David Hoyt,Tampa Catholic,Army,OT,80.0,272.0,3.0,0.85,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}"
214919,,HighSchool,2020,1200.0,Shiloh Means,Cathedral,Pennsylvania,S,73.0,195.0,3.0,0.85,Indianapolis,IN,USA,"{'latitude': 39.7683331, 'longitude': -86.1583502, 'fipsCode': '18097'}"
119594,,HighSchool,2020,1200.0,De'Andre Bulley,River Rouge,Morgan State,RB,73.0,220.0,3.0,0.85,River Rouge,MI,USA,"{'latitude': 42.2729262, 'longitude': -83.1352891, 'fipsCode': '26163'}"
119595,,HighSchool,2020,1200.0,Jared Heywood,Inglewood,Rhode Island,PRO,74.0,185.0,3.0,0.85,Inglewood,CA,USA,"{'latitude': 33.9562003, 'longitude': -118.353132, 'fipsCode': '06037'}"
119600,,HighSchool,2020,1200.0,Jordan Allen,Cathedral Catholic,Syracuse,OLB,74.0,201.0,3.0,0.85,San Diego,CA,USA,"{'latitude': 32.7174209, 'longitude': -117.1627714, 'fipsCode': '06073'}"
119605,,HighSchool,2020,1200.0,Joseph Wilson,North Shore,,CB,73.0,180.0,3.0,0.85,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}"
119606,,HighSchool,2020,1200.0,Cameron Jackson,Wauwatosa West,,OG,77.0,270.0,3.0,0.85,Milwaukee,WI,USA,"{'latitude': 43.0349931, 'longitude': -87.922497, 'fipsCode': '55079'}"
119613,,HighSchool,2020,1200.0,Demarcus Hendricks,Wagner,,OLB,73.0,226.0,3.0,0.85,San Antonio,TX,USA,"{'latitude': 29.4246002, 'longitude': -98.4951405, 'fipsCode': '48029'}"
119619,,HighSchool,2020,1200.0,Zach Johnson,Apex Friendship,,SDE,76.5,235.0,3.0,0.85,Apex,NC,USA,"{'latitude': 35.7325352, 'longitude': -78.8505516, 'fipsCode': '37183'}"
119625,,HighSchool,2020,1200.0,Darius Stokes,Miami Carol City,,S,70.0,175.0,3.0,0.85,Opa Locka,FL,USA,"{'latitude': 25.896733849999997, 'longitude': -80.25949640850294, 'fipsCode': '12086'}"
119584,4431030,HighSchool,2020,1200.0,Jalen Coit,Cheraw,NC State,WR,70.5,157.0,3.0,0.85,Cheraw,SC,USA,"{'latitude': 34.6976564, 'longitude': -79.8833971, 'fipsCode': '45025'}"
119585,4432535,HighSchool,2020,1200.0,Santana Saunders,C.H. Flowers,Old Dominion,OT,77.0,270.0,3.0,0.85,Upper Marlboro,MD,USA,"{'latitude': 38.8165274, 'longitude': -76.7519753, 'fipsCode': '24033'}"
119614,4690877,HighSchool,2020,1200.0,Tony Anyanwu,Sachse,Baylor,WDE,74.0,231.0,3.0,0.85,Sachse,TX,USA,"{'latitude': 32.9762327, 'longitude': -96.5952703, 'fipsCode': '48113'}"
119615,4691089,HighSchool,2020,1200.0,Korbyn White,Texarkana Liberty-Eylau,Stephen F. Austin,ATH,69.0,170.0,3.0,0.85,Texarkana,TX,USA,"{'latitude': 33.44628645, 'longitude': -94.07638067493534, 'fipsCode': '48037'}"
119596,4692560,HighSchool,2020,1200.0,Chayce Bishop,Independence,Tennessee,ATH,71.0,175.0,3.0,0.85,Thompson's Station,TN,USA,"{'latitude': 35.802011, 'longitude': -86.9113908, 'fipsCode': '47187'}"
119618,4433865,HighSchool,2020,1200.0,Xavier McGriff,Baldwin,Florida International,WR,74.0,182.0,3.0,0.85,Jacksonville,FL,USA,"{'latitude': 30.3321838, 'longitude': -81.655651, 'fipsCode': '12031'}"
119611,4590624,HighSchool,2020,1200.0,Trey Boll,Collegiate School,Wake Forest,TE,76.0,215.0,3.0,0.85,Richmond,VA,USA,"{'latitude': 37.5385087, 'longitude': -77.43428, 'fipsCode': '51760'}"
119623,4701291,HighSchool,2020,1200.0,Donivan Wright,Lawrence Central,Eastern Michigan,WR,72.0,165.0,3.0,0.85,Indianapolis,IN,USA,"{'latitude': 39.7683331, 'longitude': -86.1583502, 'fipsCode': '18097'}"
119593,4430384,HighSchool,2020,1200.0,Chris Mayfield,Hilliard Bradley,Michigan State,SDE,74.0,250.0,3.0,0.85,Hilliard,OH,USA,"{'latitude': 40.033814, 'longitude': -83.1596108, 'fipsCode': '39049'}"
119592,4430114,HighSchool,2020,1200.0,Josh Kaltenberger,Seneca Valley,Purdue,OC,77.0,280.0,3.0,0.85,Harmony,PA,USA,"{'latitude': 40.8027772, 'longitude': -80.1280528, 'fipsCode': '42019'}"
119620,4569653,HighSchool,2020,1200.0,Shane Calhoun,Creekside,East Carolina,TE,74.0,230.0,3.0,0.85,St. Augustine,FL,USA,"{'latitude': 29.8946952, 'longitude': -81.3145395, 'fipsCode': '12109'}"
119621,4571935,HighSchool,2020,1200.0,Jahmal Banks,St. Frances Academy,Wake Forest,WR,75.0,170.0,3.0,0.85,Arlington,VA,USA,"{'latitude': 38.8903961, 'longitude': -77.0841585, 'fipsCode': '51013'}"
119597,4695602,HighSchool,2020,1200.0,Nick Billoups,San Clemente,Utah,ATH,74.0,193.0,3.0,0.85,Long Beach,CA,USA,"{'latitude': 33.7690164, 'longitude': -118.1916048, 'fipsCode': '06037'}"
119586,4578494,HighSchool,2020,1200.0,Sawyer Goram-Welch,Longview,Texas,DT,76.0,278.0,3.0,0.85,Longview,TX,USA,"{'latitude': 32.5007031, 'longitude': -94.74049, 'fipsCode': '48183'}"
119608,4431453,HighSchool,2020,1200.0,Deuce Vaughn,Round Rock Cedar Ridge,Kansas State,APB,66.0,166.0,3.0,0.85,Round Rock,TX,USA,"{'latitude': 30.508235, 'longitude': -97.6788934, 'fipsCode': '48491'}"
119626,4576127,HighSchool,2020,1200.0,Haden Carlson,Steinbrenner,Florida International,PRO,75.0,185.0,3.0,0.85,Lutz,FL,USA,"{'latitude': 28.1511243, 'longitude': -82.4614831, 'fipsCode': '12057'}"
119602,4566090,HighSchool,2020,1200.0,James Mitchell,Duncanville,Colorado State,DT,73.0,270.0,3.0,0.85,Duncanville,TX,USA,"{'latitude': 32.6518004, 'longitude': -96.9083366, 'fipsCode': '48113'}"
119590,4608858,HighSchool,2020,1200.0,Dan Villari,Plainedge,Michigan,PRO,76.0,215.0,3.0,0.85,Massapequa,NY,USA,"{'latitude': 40.6695725, 'longitude': -73.46977010202824, 'fipsCode': '36059'}"
119604,4430908,HighSchool,2020,1200.0,Dwayne Allick Jr.,DeMatha Catholic,Boston College,OG,75.0,288.0,3.0,0.85,Hyattsville,MD,USA,"{'latitude': 38.9529442, 'longitude': -76.9408647, 'fipsCode': '24033'}"
119587,4566088,HighSchool,2020,1200.0,Jaylan Ford,Frisco Lone Star,Texas,OLB,74.5,205.0,3.0,0.85,Frisco,TX,USA,"{'latitude': 33.1506744, 'longitude': -96.8236116, 'fipsCode': '48085'}"
119616,4430850,HighSchool,2020,1200.0,Cody Stufflebean,McPherson,Kansas State,ATH,76.0,235.0,3.0,0.85,McPherson,KS,USA,"{'latitude': 38.3708415, 'longitude': -97.6642087, 'fipsCode': '20113'}"
119622,4697624,HighSchool,2020,1200.0,Fa'alili Fa'amoe,Leone,Washington State,SDE,77.0,216.0,3.0,0.85,American Samoa,,ASM,"{'latitude': None, 'longitude': None, 'fipsCode': None}"
119598,4613194,HighSchool,2020,1200.0,Xavier Carter,Manvel,Wyoming,CB,72.0,175.0,3.0,0.85,Manvel,TX,USA,"{'latitude': 29.4664706, 'longitude': -95.355714, 'fipsCode': '48039'}"
119588,4432098,HighSchool,2020,1200.0,Ryan Frank,Magnolia West,Texas Tech,CB,74.0,185.0,3.0,0.85,Magnolia,TX,USA,"{'latitude': 30.2093794, 'longitude': -95.7507815, 'fipsCode': '48339'}"
119601,4432344,HighSchool,2020,1200.0,Kamo'i Latu,St. Louis,Utah,S,73.0,190.0,3.0,0.85,Honolulu,HI,USA,"{'latitude': 21.304547, 'longitude': -157.8556764, 'fipsCode': '15003'}"
119599,4695486,HighSchool,2020,1200.0,Rodney Robinson,Cajon,Boise State,CB,70.0,165.0,3.0,0.85,San Bernardino,CA,USA,"{'latitude': 34.1083449, 'longitude': -117.2897652, 'fipsCode': '06071'}"
119627,4605483,HighSchool,2020,1200.0,Mason Cobb,Provo,Oklahoma State,ILB,73.0,220.0,3.0,0.85,Provo,UT,USA,"{'latitude': 40.2338438, 'longitude': -111.6585337, 'fipsCode': '49049'}"
119603,4695490,HighSchool,2020,1200.0,Jaylen Clark,Lincoln,Boise State,ATH,75.0,190.0,3.0,0.85,Tacoma,WA,USA,"{'latitude': 47.2495798, 'longitude': -122.4398746, 'fipsCode': '53053'}"
119609,4685964,HighSchool,2020,1200.0,Antwon Fegans Jr.,Oxford,Arkansas State,CB,73.0,183.0,3.0,0.85,Oxford,AL,USA,"{'latitude': 33.5853695, 'longitude': -85.91428175037092, 'fipsCode': '01121'}"
119624,4565769,HighSchool,2020,1200.0,Sean Fresch,Austin LBJ,Rice,ATH,69.0,165.0,3.0,0.85,Austin,TX,USA,"{'latitude': 30.2711286, 'longitude': -97.7436995, 'fipsCode': '48453'}"
119629,4565548,HighSchool,2020,1245.0,Ryan Kilburg,Maine South,Western Michigan,S,73.0,187.0,3.0,0.8496,Park Ridge,IL,USA,"{'latitude': 42.0112329, 'longitude': -87.8406031, 'fipsCode': '17031'}"
119631,4690158,HighSchool,2020,1245.0,Noah Kim,Westfield,Michigan State,PRO,74.0,180.0,3.0,0.8496,Chantilly,VA,USA,"{'latitude': 38.8941543, 'longitude': -77.4311513, 'fipsCode': '51059'}"
119628,4566195,HighSchool,2020,1245.0,Marshall Lang,St. Xavier,Northwestern,TE,76.0,225.0,3.0,0.8496,Cincinnati,OH,USA,"{'latitude': 39.1014537, 'longitude': -84.5124602, 'fipsCode': '39061'}"
119630,,HighSchool,2020,1245.0,Zion Jackson,Seminole,Rhode Island,WR,73.0,185.0,3.0,0.8496,Sanford,FL,USA,"{'latitude': 28.8117297, 'longitude': -81.2680345, 'fipsCode': '12117'}"
119634,,HighSchool,2020,1249.0,Da'Vonshai Harden,Topeka,Northern Iowa,ATH,76.0,195.0,3.0,0.8493,Topeka,KS,USA,"{'latitude': 39.049011, 'longitude': -95.677556, 'fipsCode': '20177'}"
119632,4575860,HighSchool,2020,1249.0,Robert Longerbeam,T.C. Williams,Rutgers,ATH,72.0,160.0,3.0,0.8493,Alexandria,VA,USA,"{'latitude': 38.8051095, 'longitude': -77.0470229, 'fipsCode': '51510'}"
214920,4695674,HighSchool,2020,1249.0,Daedae Hill,Palmetto,Central Michigan,CB,72.0,170.0,3.0,0.8493,Palmetto,FL,USA,"{'latitude': 27.5214269, 'longitude': -82.5723193, 'fipsCode': '12081'}"
119633,4686410,HighSchool,2020,1249.0,Cory Marshall,Northwood,Louisiana,OG,75.5,332.0,3.0,0.8493,Shreveport,LA,USA,"{'latitude': 32.5221828, 'longitude': -93.7651944, 'fipsCode': '22017'}"
119636,4590347,HighSchool,2020,1253.0,Rahjai Harris,Byrnes,East Carolina,RB,70.0,205.0,3.0,0.8489,Duncan,SC,USA,"{'latitude': 34.9378962, 'longitude': -82.1451096, 'fipsCode': '45083'}"
119641,4685962,HighSchool,2020,1253.0,Tyler Jones,West Orange,Missouri,S,72.0,180.0,3.0,0.8489,Winter Garden,FL,USA,"{'latitude': 28.5656649, 'longitude': -81.5856742, 'fipsCode': '12095'}"
119640,4432343,HighSchool,2020,1253.0,Claude Larkins,Chaminade-Madonna,NC State,WDE,76.0,252.0,3.0,0.8489,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}"
119645,,HighSchool,2020,1253.0,Ozzie Nicholas,La Costa Canyon,Princeton,ILB,73.0,220.0,3.0,0.8489,Encinitas,CA,USA,"{'latitude': 33.0369867, 'longitude': -117.2919818, 'fipsCode': '06073'}"
119635,,HighSchool,2020,1253.0,Isaac Smith,St. George's,Wisconsin,WR,75.0,185.0,3.0,0.8489,Collierville,TN,USA,"{'latitude': 35.042036, 'longitude': -89.6645266, 'fipsCode': '47157'}"
119642,4430973,HighSchool,2020,1253.0,Johnny Walker,Chamberlain,Missouri,OLB,75.0,204.0,3.0,0.8489,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}"
119644,4568157,HighSchool,2020,1253.0,Khristopher Love,American Heritage,Maryland,OG,75.0,315.0,3.0,0.8489,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}"
119638,,HighSchool,2020,1253.0,Jamir Shepard,Palo Alto,,WR,74.0,190.0,3.0,0.8489,Palo Alto,CA,USA,"{'latitude': 37.4443293, 'longitude': -122.1598465, 'fipsCode': '06085'}"
119637,,HighSchool,2020,1253.0,Andray Pope,Hillcrest,Louisiana,ATH,72.0,200.0,3.0,0.8489,Evergreen,AL,USA,"{'latitude': 31.4334994, 'longitude': -86.9569176, 'fipsCode': '01035'}"
119643,4431215,HighSchool,2020,1253.0,Andres Dewerk,Los Gatos,USC,OT,79.0,297.0,3.0,0.8489,Los Gatos,CA,USA,"{'latitude': 37.226611, 'longitude': -121.9746797, 'fipsCode': '06085'}"
119639,4565872,HighSchool,2020,1253.0,Adonis Friloux,Hahnville,Tulane,DT,73.0,270.0,3.0,0.8489,Boutte,LA,USA,"{'latitude': 29.8951685, 'longitude': -90.38943007298417, 'fipsCode': '22089'}"
119649,4565536,HighSchool,2020,1264.0,Dave Herard,Stranahan,Virginia,CB,72.0,165.0,3.0,0.8485,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}"
119646,4432634,HighSchool,2020,1264.0,Luke Wiginton,Bishop Dwenger,Indiana,OT,77.0,275.0,3.0,0.8485,Fort Wayne,IN,USA,"{'latitude': 41.0799898, 'longitude': -85.1386015, 'fipsCode': '18003'}"
119648,4431467,HighSchool,2020,1264.0,Marlowe Wax,Mount Saint Joseph,Syracuse,RB,72.0,225.0,3.0,0.8485,Baltimore,MD,USA,"{'latitude': 39.2908816, 'longitude': -76.610759, 'fipsCode': '24510'}"
119654,4431421,HighSchool,2020,1264.0,Ashton Stredick,Needville,California,RB,69.0,175.0,3.0,0.8485,Needville,TX,USA,"{'latitude': 29.3974305, 'longitude': -95.8380978, 'fipsCode': '48157'}"
119652,4433904,HighSchool,2020,1264.0,Kaimon Rucker,Hart County,North Carolina,SDE,73.0,243.0,3.0,0.8485,Hartwell,GA,USA,"{'latitude': 34.3528825, 'longitude': -82.932087, 'fipsCode': '13147'}"
119650,4432475,HighSchool,2020,1264.0,Jonathan Pickett,Desert Pines,North Texas,WDE,75.5,260.0,3.0,0.8485,Las Vegas,NV,USA,"{'latitude': 36.1672559, 'longitude': -115.1485163, 'fipsCode': '32003'}"
119651,4430939,HighSchool,2020,1264.0,Emmanuel Belgrave,Miami Southridge,Pittsburgh,WDE,74.0,219.0,3.0,0.8485,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}"
119647,,HighSchool,2020,1264.0,C.J. Ware,Nolensville,Miami (OH),OLB,76.0,221.0,3.0,0.8485,Nolensville,TN,USA,"{'latitude': 35.9522852, 'longitude': -86.6694413, 'fipsCode': '47187'}"
119653,4577541,HighSchool,2020,1264.0,Avery Boyd,Amos P. Godby,Georgia Tech,WR,74.0,195.0,3.0,0.8485,Tallahassee,FL,USA,"{'latitude': 30.4380832, 'longitude': -84.2809332, 'fipsCode': '12073'}"
119655,,HighSchool,2020,1264.0,Michael Robertson,Islands,,WR,71.0,181.0,3.0,0.8485,Savannah,GA,USA,"{'latitude': 32.0809263, 'longitude': -81.0911768, 'fipsCode': '13051'}"
119656,4576325,HighSchool,2020,1274.0,Aaron Beckwith,Northwest,Massachusetts,OG,75.0,270.0,3.0,0.8483,Germantown,MD,USA,"{'latitude': 39.1731621, 'longitude': -77.2716502, 'fipsCode': '24031'}"
119657,4431471,HighSchool,2020,1274.0,Kobe Webster,Texas High,Memphis,WR,73.0,180.0,3.0,0.8483,Texarkana,TX,USA,"{'latitude': 33.44628645, 'longitude': -94.07638067493534, 'fipsCode': '48037'}"
119659,4575882,HighSchool,2020,1276.0,Mitchell Gildehaus,St Francis Borgia Regional,Memphis,OT,76.0,270.0,3.0,0.8481,Washington,MO,USA,"{'latitude': 38.5581072, 'longitude': -91.0120878, 'fipsCode': '29071'}"
119658,4697760,HighSchool,2020,1276.0,Edric Whitley,Pflugerville Weiss,Arizona,CB,71.0,160.0,3.0,0.8481,Pflugerville,TX,USA,"{'latitude': 30.4393696, 'longitude': -97.6200043, 'fipsCode': '48453'}"
119671,4430306,HighSchool,2020,1278.0,Nusi Malani,Junipero Serra,Virginia,SDE,78.0,250.0,3.0,0.8478,San Bruno,CA,USA,"{'latitude': 37.6304904, 'longitude': -122.4110835, 'fipsCode': '06081'}"
119662,4432272,HighSchool,2020,1278.0,Gavin Holmes,Archbishop Rummel,Wake Forest,CB,71.0,162.0,3.0,0.8478,Metairie,LA,USA,"{'latitude': 30.001852, 'longitude': -90.1767149159888, 'fipsCode': '22051'}"
119664,4430627,HighSchool,2020,1278.0,Jeff Pietrowski,St. Edward,Michigan State,WDE,73.0,235.0,3.0,0.8478,Lakewood,OH,USA,"{'latitude': 41.4819932, 'longitude': -81.7981908, 'fipsCode': '39035'}"
119661,4689573,HighSchool,2020,1278.0,Samuel Williams,Calvary Christian Academy,Pittsburgh,WDE,76.0,210.0,3.0,0.8478,Fort Lauderdale,FL,USA,"{'latitude': 26.1223084, 'longitude': -80.1433786, 'fipsCode': '12011'}"
119660,4431087,HighSchool,2020,1278.0,Brady Feeney,Christian Brothers College,Indiana,OG,76.0,285.0,3.0,0.8478,St. Louis,MO,USA,"{'latitude': 38.6268039, 'longitude': -90.1994097, 'fipsCode': '29510'}"
119679,4433923,HighSchool,2020,1278.0,Karl Taylor,Lee,SMU,S,73.0,180.0,3.0,0.8478,Midland,TX,USA,"{'latitude': 31.9973662, 'longitude': -102.0779482, 'fipsCode': '48329'}"
119682,,HighSchool,2020,1278.0,Jackson Burkhalter,Spanish Fort,,PRO,77.0,218.0,3.0,0.8478,Spanish Fort,AL,USA,"{'latitude': 30.6749127, 'longitude': -87.9152724, 'fipsCode': '01003'}"
119681,,HighSchool,2020,1278.0,Xavier Hill,Pleasant Grove,Kennesaw State,ATH,73.5,193.0,3.0,0.8478,Pleasant Grove,AL,USA,"{'latitude': 33.4909405, 'longitude': -86.9702714, 'fipsCode': '01073'}"
119675,,HighSchool,2020,1278.0,Sam Davis,Geneva,Temple,OG,75.0,263.0,3.0,0.8478,Geneva,OH,USA,"{'latitude': 41.805054, 'longitude': -80.948149, 'fipsCode': '39007'}"
