id,athleteId,recruitType,year,ranking,name,school,committedTo,position,height,weight,stars,rating,city,stateProvince,country,hometownInfo
126560,4362073,HighSchool,2018,291.0,Casey Thompson,Newcastle,Texas,DUAL,73.0,184.0,4.0,0.9021,Newcastle,OK,USA,"{'latitude': 35.2472869, 'longitude': -97.59976, 'fipsCode': '40087'}"
126561,4372739,HighSchool,2018,292.0,Will Craig,Granite Bay,California,OT,77.0,265.0,4.0,0.9016,Granite Bay,CA,USA,"{'latitude': 38.7632346, 'longitude': -121.1638361, 'fipsCode': '06061'}"
126562,4361321,HighSchool,2018,293.0,Bo Bauer,Cathedral Prep,Notre Dame,ILB,74.5,222.0,4.0,0.9015,Erie,PA,USA,"{'latitude': 42.1294712, 'longitude': -80.0852695, 'fipsCode': '42049'}"
126563,4362907,HighSchool,2018,294.0,Kwatrivous Johnson,Greenwood,Mississippi State,OT,79.5,338.0,4.0,0.9009,Greenwood,MS,USA,"{'latitude': 33.5162315, 'longitude': -90.1795281, 'fipsCode': '28083'}"
126564,4360964,HighSchool,2018,295.0,Daniel Faalele,IMG Academy,Minnesota,OT,80.0,400.0,4.0,0.9008,Bradenton,FL,USA,"{'latitude': 27.4989278, 'longitude': -82.5748194, 'fipsCode': '12081'}"
126565,4361270,HighSchool,2018,296.0,Devin O'Rourke,Lincoln-Way East,Northwestern,SDE,78.0,240.0,4.0,0.9008,Frankfort,IL,USA,"{'latitude': 41.4958665, 'longitude': -87.8486613, 'fipsCode': '17197'}"
126566,-1009670,HighSchool,2018,297.0,David Reese,Vero Beach,Florida,OLB,74.0,213.0,4.0,0.9003,Fort Pierce,FL,USA,"{'latitude': 27.4467056, 'longitude': -80.3256056, 'fipsCode': '12111'}"
126567,,HighSchool,2018,298.0,Fabian Franklin,Hattiesburg,TCU,RB,71.0,207.0,4.0,0.8999,Hattiesburg,MS,USA,"{'latitude': 31.3271189, 'longitude': -89.2903392, 'fipsCode': '28035'}"
126568,4360082,HighSchool,2018,299.0,Leonard Taylor,Springfield,Cincinnati,TE,77.5,246.0,4.0,0.8999,Springfield,OH,USA,"{'latitude': 39.9242266, 'longitude': -83.8088172, 'fipsCode': '39023'}"
126569,4362105,HighSchool,2018,300.0,Reese Moore,Seminole,Texas,OT,78.0,280.0,4.0,0.8997,Seminole,TX,USA,"{'latitude': 32.7189926, 'longitude': -102.6449101, 'fipsCode': '48165'}"
126570,4369838,HighSchool,2018,301.0,Bryce Thompson,Dutch Fork,Tennessee,ATH,72.0,180.0,4.0,0.8996,Irmo,SC,USA,"{'latitude': 34.08846885, 'longitude': -81.18021121302588, 'fipsCode': '45063'}"
126571,4363039,HighSchool,2018,302.0,Christian Meadows,Macon County,Florida State,OG,75.0,330.0,4.0,0.8993,Montezuma,GA,USA,"{'latitude': 32.3051576, 'longitude': -84.0274073, 'fipsCode': '13193'}"
126572,4362102,HighSchool,2018,303.0,Rafiti Ghirmai,Frisco Wakeland,Texas,OT,76.0,290.0,4.0,0.8993,Frisco,TX,USA,"{'latitude': 33.1506744, 'longitude': -96.8236116, 'fipsCode': '48085'}"
126573,2488334,HighSchool,2018,304.0,Erik Ezukanma,Keller Timber Creek,Texas Tech,WR,74.0,183.0,4.0,0.8992,Keller,TX,USA,"{'latitude': 32.9299655, 'longitude': -97.2271249, 'fipsCode': '48439'}"
126574,4362641,HighSchool,2018,305.0,Dare Rosenthal,Ferriday,LSU,DT,79.0,327.0,4.0,0.8992,Ferriday,LA,USA,"{'latitude': 31.6301664, 'longitude': -91.5545649, 'fipsCode': '22029'}"
126575,4379413,HighSchool,2018,306.0,Chris Smith,Hapeville Charter,Georgia,CB,70.5,169.0,4.0,0.8991,Atlanta,GA,USA,"{'latitude': 33.7490987, 'longitude': -84.3901849, 'fipsCode': '13121'}"
126576,4374306,HighSchool,2018,307.0,Markese Stepp,Cathedral,USC,RB,72.0,228.0,4.0,0.8991,Indianapolis,IN,USA,"{'latitude': 39.7683331, 'longitude': -86.1583502, 'fipsCode': '18097'}"
126577,4360855,HighSchool,2018,308.0,Kana'i Mauga,Waianae,USC,OLB,74.0,215.0,4.0,0.899,Waianae,HI,USA,"{'latitude': 21.446678, 'longitude': -158.185272, 'fipsCode': '15003'}"
126578,4398797,HighSchool,2018,309.0,Richard Jibunor,Athens Christian,Auburn,ATH,75.0,206.0,4.0,0.8985,Athens,GA,USA,"{'latitude': 33.9597677, 'longitude': -83.376398, 'fipsCode': '13059'}"
126579,4567500,HighSchool,2018,310.0,Kayode Oladele,Champagnat Catholic - Hialeah,Memphis,SDE,76.0,235.0,4.0,0.8984,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}"
126580,4373016,HighSchool,2018,311.0,Josh Fleeks,Cedar Hill,Baylor,WR,71.5,170.0,4.0,0.8984,Cedar Hill,TX,USA,"{'latitude': 32.5888072, 'longitude': -96.9553675, 'fipsCode': '48113'}"
126581,,HighSchool,2018,312.0,Gabriel Douglas,Denton Ryan,,WR,74.0,185.0,4.0,0.8982,Denton,TX,USA,"{'latitude': 33.2150386, 'longitude': -97.1330516, 'fipsCode': '48121'}"
126582,4360849,HighSchool,2018,313.0,Xavier Henderson,Pickerington Central,Michigan State,ATH,72.0,189.0,4.0,0.8981,Pickerington,OH,USA,"{'latitude': 39.896277299999994, 'longitude': -82.77319049748806, 'fipsCode': '39045'}"
126583,4362611,HighSchool,2018,314.0,Darian Kinnard,St. Ignatius,Kentucky,OT,79.0,336.0,4.0,0.8981,Cleveland,OH,USA,"{'latitude': 41.5051613, 'longitude': -81.6934446, 'fipsCode': '39035'}"
126584,4360240,HighSchool,2018,315.0,Malik Langham,Lee,Florida,SDE,77.5,269.0,4.0,0.8975,Huntsville,AL,USA,"{'latitude': 34.729847, 'longitude': -86.5859011, 'fipsCode': '01089'}"
126585,4379401,HighSchool,2018,316.0,John FitzPatrick,Marist School,Georgia,TE,78.0,230.0,4.0,0.8975,Atlanta,GA,USA,"{'latitude': 33.7490987, 'longitude': -84.3901849, 'fipsCode': '13121'}"
126586,4361964,HighSchool,2018,317.0,Chamarri Conner,Trinity Christian Academy,Virginia Tech,S,72.0,193.0,4.0,0.8975,Jacksonville,FL,USA,"{'latitude': 30.3321838, 'longitude': -81.655651, 'fipsCode': '12031'}"
126587,4360584,HighSchool,2018,318.0,Jaylon King,Ensworth,Georgia Tech,ATH,73.0,180.0,4.0,0.8973,Nashville,TN,USA,"{'latitude': 36.1622296, 'longitude': -86.7743531, 'fipsCode': '47037'}"
126588,4360415,HighSchool,2018,319.0,Tahj Rice,Waggener Traditional,Duke,SDE,74.0,320.0,4.0,0.8973,Louisville,KY,USA,"{'latitude': 38.2542376, 'longitude': -85.759407, 'fipsCode': '21111'}"
126589,4372716,HighSchool,2018,320.0,Nikko Remigio,Mater Dei,California,WR,70.0,160.0,4.0,0.8971,Santa Ana,CA,USA,"{'latitude': 33.7494951, 'longitude': -117.8732213, 'fipsCode': '06059'}"
126590,4361200,HighSchool,2018,321.0,Tate Wildeman,Legend,Nebraska,WDE,78.0,245.0,4.0,0.8971,Parker,CO,USA,"{'latitude': 39.5184514, 'longitude': -104.7612638, 'fipsCode': '08035'}"
126591,4362921,HighSchool,2018,322.0,Tyquan Thornton,Booker T. Washington,Baylor,WR,75.0,165.0,4.0,0.8971,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}"
126592,4361345,HighSchool,2018,323.0,Cameron Brown,Christian Brothers College,Ohio State,WR,73.0,175.0,4.0,0.8971,St. Louis,MO,USA,"{'latitude': 38.6268039, 'longitude': -90.1994097, 'fipsCode': '29510'}"
126593,-1010750,HighSchool,2018,324.0,Dennis Briggs Jr.,Gateway,Florida State,DT,76.0,252.0,4.0,0.897,Kissimmee,FL,USA,"{'latitude': 28.2918995, 'longitude': -81.4075838, 'fipsCode': '12097'}"
126594,4362616,HighSchool,2018,325.0,Chris Oats,Winton Woods,Kentucky,OLB,76.0,215.0,4.0,0.8964,Cincinnati,OH,USA,"{'latitude': 39.1014537, 'longitude': -84.5124602, 'fipsCode': '39061'}"
126595,4367195,HighSchool,2018,326.0,Tyler Manoa,St. Francis,UCLA,DT,77.0,260.0,4.0,0.8959,Hayward,CA,USA,"{'latitude': 37.6688205, 'longitude': -122.0807964, 'fipsCode': '06001'}"
126596,,HighSchool,2018,327.0,Kenan Jones,Berwick,LSU,WR,75.0,205.0,4.0,0.8958,Berwick,LA,USA,"{'latitude': 29.6930046, 'longitude': -91.2235266, 'fipsCode': '42037'}"
126597,4361195,HighSchool,2018,328.0,Caleb Tannor,Miller Grove,Nebraska,WDE,75.0,225.0,4.0,0.8958,Lithonia,GA,USA,"{'latitude': 33.7123305, 'longitude': -84.1051939, 'fipsCode': '13089'}"
126598,4360236,HighSchool,2018,329.0,Iverson Clement,Rancocas Valley,Florida,ATH,71.0,199.0,4.0,0.8958,Mount Holly,NJ,USA,"{'latitude': 39.9928898, 'longitude': -74.7876624, 'fipsCode': '34005'}"
126599,4372413,HighSchool,2018,330.0,Miles Battle,Cy Creek,Ole Miss,WR,76.0,188.0,4.0,0.8958,Houston,TX,USA,"{'latitude': 29.7589382, 'longitude': -95.3676974, 'fipsCode': '48201'}"
126600,4361341,HighSchool,2018,331.0,Matthew Baldwin,Lake Travis,Ohio State,PRO,74.5,195.0,4.0,0.8958,Austin,TX,USA,"{'latitude': 30.2711286, 'longitude': -97.7436995, 'fipsCode': '48453'}"
126601,4360578,HighSchool,2018,332.0,James Graham,Fitzgerald,Georgia Tech,ATH,73.0,180.0,4.0,0.8958,Fitzgerald,GA,USA,"{'latitude': 31.7149082, 'longitude': -83.2526545, 'fipsCode': '13017'}"
126602,4372045,HighSchool,2018,333.0,Darryl Jones,Princess Anne,Maryland,WR,74.0,180.0,4.0,0.8958,Virginia Beach,VA,USA,"{'latitude': 36.8529841, 'longitude': -75.9774183, 'fipsCode': '51810'}"
126603,4361657,HighSchool,2018,334.0,De'Von Graves,Appomattox County,NC State,ATH,73.0,180.0,4.0,0.8958,Appomattox,VA,USA,"{'latitude': 37.3570894, 'longitude': -78.8252911, 'fipsCode': '51011'}"
126604,4372091,HighSchool,2018,335.0,Ryan Hayes,Traverse City West,Michigan,OT,79.0,252.0,4.0,0.8958,Traverse City,MI,USA,"{'latitude': 44.7606441, 'longitude': -85.6165301, 'fipsCode': '26055'}"
126605,4361575,HighSchool,2018,336.0,Jace Ruder,Norton,North Carolina,DUAL,75.0,205.0,4.0,0.8957,Norton,KS,USA,"{'latitude': 39.833895, 'longitude': -99.891511, 'fipsCode': '20137'}"
126606,4372576,HighSchool,2018,337.0,Jack Sanborn,Lake Zurich,Wisconsin,ILB,74.0,210.0,4.0,0.8949,Lake Zurich,IL,USA,"{'latitude': 42.1969689, 'longitude': -88.0934108, 'fipsCode': '17097'}"
126607,4361147,HighSchool,2018,338.0,Rodrick Fisher,East Valley,Washington State,WR,74.0,203.0,4.0,0.8947,Spokane,WA,USA,"{'latitude': 47.6579425, 'longitude': -117.4212265, 'fipsCode': '53063'}"
126608,4360169,HighSchool,2018,339.0,Bumper Pool,Lovejoy,Arkansas,ILB,74.5,213.0,4.0,0.8947,Lucas,TX,USA,"{'latitude': 33.0842854, 'longitude': -96.5766577, 'fipsCode': '48085'}"
126609,,HighSchool,2018,340.0,Brevin White,Paraclete,Princeton,PRO,74.0,185.0,4.0,0.8946,Lancaster,CA,USA,"{'latitude': 34.6981064, 'longitude': -118.1366153, 'fipsCode': '06037'}"
126610,4372004,HighSchool,2018,341.0,Connor Noland,Greenwood,Arkansas,PRO,75.0,205.0,4.0,0.8946,Greenwood,AR,USA,"{'latitude': 35.2156489, 'longitude': -94.2557663, 'fipsCode': '05131'}"
126611,4362910,HighSchool,2018,342.0,Jaden Crumedy,Oak Grove,Mississippi State,WDE,77.0,240.0,4.0,0.8944,Hattiesburg,MS,USA,"{'latitude': 31.3271189, 'longitude': -89.2903392, 'fipsCode': '28035'}"
126612,4360402,HighSchool,2018,343.0,Verdis Brown,IMG Academy,Illinois,OC,75.0,294.0,4.0,0.8944,Chicago,IL,USA,"{'latitude': 41.8755616, 'longitude': -87.6244212, 'fipsCode': '17031'}"
126613,4371977,HighSchool,2018,344.0,Shaun Shivers,Chaminade-Madonna,Auburn,APB,67.0,174.0,4.0,0.8939,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}"
126614,4362505,HighSchool,2018,345.0,Marquez Ezzard,Stockbridge (),Miami,ATH,73.5,213.0,4.0,0.8939,,,,"{'latitude': None, 'longitude': None, 'fipsCode': None}"
126615,4373908,HighSchool,2018,346.0,Tyrone Sampson Jr.,East English Village Prep,Fresno State,OC,75.0,295.0,4.0,0.8937,Detroit,MI,USA,"{'latitude': 42.3315509, 'longitude': -83.0466403, 'fipsCode': '26163'}"
126616,4362845,HighSchool,2018,347.0,Jovaughn Gwyn,Harding University High,South Carolina,OG,74.0,291.0,4.0,0.8937,Charlotte,NC,USA,"{'latitude': 35.2272, 'longitude': -80.843083, 'fipsCode': '37119'}"
126617,4373015,HighSchool,2018,348.0,Craig Williams,Crosby,Baylor,APB,69.0,170.0,4.0,0.8937,Crosby,TX,USA,"{'latitude': 29.9118885, 'longitude': -95.0621941, 'fipsCode': '48201'}"
126618,,HighSchool,2018,349.0,Jordan Miner,Wiregrass Ranch,Penn State,CB,73.0,183.0,4.0,0.8937,TAMPA,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}"
126619,4373266,HighSchool,2018,350.0,Antoine Green,Rockledge,North Carolina,WR,74.0,195.0,4.0,0.8935,Rockledge,FL,USA,"{'latitude': 28.313751500000002, 'longitude': -80.72421890178558, 'fipsCode': '12009'}"
126620,4373028,HighSchool,2018,351.0,Connor Galvin,Katy,Baylor,OT,78.0,260.0,4.0,0.8928,Katy,TX,USA,"{'latitude': 29.7857853, 'longitude': -95.8243956, 'fipsCode': '48157'}"
126621,-1031966,HighSchool,2018,352.0,Rosendo Louis,Deerfield Beach,South Carolina,ILB,73.0,225.0,4.0,0.8927,Deerfield Beach,FL,USA,"{'latitude': 26.318342, 'longitude': -80.0996306, 'fipsCode': '12011'}"
126622,4362502,HighSchool,2018,353.0,DJ Ivey,South Dade,Miami,CB,72.5,171.0,4.0,0.8926,Homestead,FL,USA,"{'latitude': 25.4718946, 'longitude': -80.4759905, 'fipsCode': '12086'}"
126623,4372541,HighSchool,2018,354.0,Caleb Chapman,Clear Brook,Texas A&M,WR,77.0,210.0,4.0,0.8925,Friendswood,TX,USA,"{'latitude': 29.5293998, 'longitude': -95.2010447, 'fipsCode': '48167'}"
126624,4362632,HighSchool,2018,355.0,Chris Curry,Lehigh Senior,LSU,RB,71.0,200.0,4.0,0.8924,Lehigh Acres,FL,USA,"{'latitude': 26.6091509, 'longitude': -81.652407, 'fipsCode': '12071'}"
126625,,HighSchool,2018,356.0,Trill Williams,Archbishop Stepinac,Syracuse,ATH,74.0,190.0,4.0,0.8924,Yonkers,NY,USA,"{'latitude': 40.9312099, 'longitude': -73.8987469, 'fipsCode': '36119'}"
126626,4362636,HighSchool,2018,357.0,Damone Clark,Southern Lab,LSU,ILB,75.0,218.0,4.0,0.8923,Baton Rouge,LA,USA,"{'latitude': 30.4459596, 'longitude': -91.18738, 'fipsCode': '22033'}"
126627,,HighSchool,2018,358.0,Vernon Jackson,Boling,Texas A&M,ATH,75.0,240.0,4.0,0.892,Boling,TX,USA,"{'latitude': 29.2624925, 'longitude': -95.9397985, 'fipsCode': '48481'}"
126628,-1018709,HighSchool,2018,359.0,Ken Montgomery Jr.,Hillsborough,Maryland,CB,73.5,165.0,4.0,0.8918,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}"
126629,4373678,HighSchool,2018,360.0,Khalil Shakir,Vista Murrieta,Boise State,ATH,73.0,175.0,4.0,0.8918,Murrieta,CA,USA,"{'latitude': 33.577752399999994, 'longitude': -117.18845420205307, 'fipsCode': '06065'}"
126630,4362894,HighSchool,2018,361.0,Jalen Mayden,Sachse,Mississippi State,DUAL,74.0,215.0,4.0,0.8917,Sachse,TX,USA,"{'latitude': 32.9762327, 'longitude': -96.5952703, 'fipsCode': '48113'}"
126631,4360223,HighSchool,2018,362.0,Finn Dirstine,Lawrence Academy,Boston College,OG,77.0,320.0,4.0,0.8917,Acton,MA,USA,"{'latitude': 42.4850931, 'longitude': -71.43284, 'fipsCode': '25017'}"
126632,4361141,HighSchool,2018,363.0,Cammon Cooper,Lehi,Washington State,PRO,76.0,202.0,4.0,0.8917,Lehi,UT,USA,"{'latitude': 40.3880902, 'longitude': -111.8491619, 'fipsCode': '49049'}"
126633,4374307,HighSchool,2018,364.0,Eli'jah Winston,Central Catholic,USC,ILB,75.0,232.0,4.0,0.8917,Portland,OR,USA,"{'latitude': 45.5202471, 'longitude': -122.6741949, 'fipsCode': '41051'}"
126634,4361970,HighSchool,2018,365.0,Alan Tisdale,Page,Virginia Tech,OLB,75.0,208.0,4.0,0.8917,Greensboro,NC,USA,"{'latitude': 36.0726355, 'longitude': -79.7919754, 'fipsCode': '37081'}"
126635,4372760,HighSchool,2018,366.0,Noah Boykin,Woodson,Notre Dame,CB,74.0,170.0,4.0,0.8916,Washington,DC,USA,"{'latitude': 38.8949855, 'longitude': -77.0365708, 'fipsCode': '11001'}"
126636,4360939,HighSchool,2018,367.0,Rashod Bateman,Tift County,Minnesota,WR,73.5,180.0,4.0,0.8914,Tifton,GA,USA,"{'latitude': 31.4522765, 'longitude': -83.5096866, 'fipsCode': '13277'}"
126637,4372539,HighSchool,2018,368.0,Luke Matthews,Fort Bend Elkins,Texas A&M,OG,76.0,305.0,4.0,0.8914,Missouri City,TX,USA,"{'latitude': 29.6185669, 'longitude': -95.5377215, 'fipsCode': '48157'}"
126638,4372774,HighSchool,2018,369.0,Jarrett Patterson,Mission Viejo,Notre Dame,OT,77.0,285.0,4.0,0.8912,Mission Viejo,CA,USA,"{'latitude': 33.5965685, 'longitude': -117.659405, 'fipsCode': '06059'}"
126639,4372019,HighSchool,2018,370.0,Jerome Ford,Armwood,Alabama,APB,71.0,195.0,4.0,0.8909,TAMPA,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}"
126640,4362791,HighSchool,2018,371.0,Brendon Harris,Baylor School,Vanderbilt,S,72.5,205.0,4.0,0.8907,Chattanooga,TN,USA,"{'latitude': 35.0457219, 'longitude': -85.3094883, 'fipsCode': '47065'}"
126641,4361653,HighSchool,2018,372.0,Devin Leary,Timber Creek,NC State,PRO,73.5,189.0,4.0,0.8905,Sicklerville,NJ,USA,"{'latitude': 39.7173375, 'longitude': -74.9693329, 'fipsCode': '34007'}"
126642,4361106,HighSchool,2018,373.0,Draco Bynum,Wilsonville,Washington,SDE,76.0,258.0,4.0,0.8904,Wilsonville,OR,USA,"{'latitude': 45.3099218, 'longitude': -122.7681602, 'fipsCode': '41005'}"
126643,4361988,HighSchool,2018,374.0,James Mitchell,Union,Virginia Tech,WR,76.0,218.0,4.0,0.8904,Big Stone Gap,VA,USA,"{'latitude': 36.860479, 'longitude': -82.78393414755436, 'fipsCode': '51195'}"
126644,4369859,HighSchool,2018,375.0,Jerome Carvin,Cordova,Tennessee,OT,76.0,330.0,4.0,0.8904,Cordova,TN,USA,"{'latitude': 35.1556451, 'longitude': -89.7761955, 'fipsCode': '47157'}"
126645,4361323,HighSchool,2018,376.0,Micah Jones,Warren Township,Notre Dame,WR,77.0,206.0,4.0,0.8902,Gurnee,IL,USA,"{'latitude': 42.3702996, 'longitude': -87.9020186, 'fipsCode': '17097'}"
126646,4360846,HighSchool,2018,377.0,Theo Day,Dearborn Divine Child,Michigan State,PRO,77.0,197.0,3.0,0.8898,Dearborn,MI,USA,"{'latitude': 42.3222599, 'longitude': -83.1763145, 'fipsCode': '26163'}"
126647,4360941,HighSchool,2018,378.0,C.J. Smith,Oxbridge Academy,Nebraska,S,74.0,193.0,3.0,0.8897,West Palm Beach,FL,USA,"{'latitude': 26.715364, 'longitude': -80.0532942, 'fipsCode': '12099'}"
126648,4360490,HighSchool,2018,379.0,Dallas Craddieth,Hazelwood Central,Iowa,S,73.0,193.0,3.0,0.8891,Florissant,MO,USA,"{'latitude': 38.7919683, 'longitude': -90.3227803, 'fipsCode': '29189'}"
126649,4360517,HighSchool,2018,380.0,John Waggoner,Dowling Catholic,Iowa,WDE,77.0,230.0,3.0,0.8891,West Des Moines,IA,USA,"{'latitude': 41.5645337, 'longitude': -93.7595281, 'fipsCode': '19153'}"
126650,4372537,HighSchool,2018,381.0,Barton Clement,Fort Bend Marshall,Texas A&M,OG,75.0,315.0,3.0,0.8891,Missouri City,TX,USA,"{'latitude': 29.6185669, 'longitude': -95.5377215, 'fipsCode': '48157'}"
126651,4372064,HighSchool,2018,382.0,Gemon Green,DeSoto,Michigan,CB,74.0,165.0,3.0,0.8891,DeSoto,TX,USA,"{'latitude': 32.6061241, 'longitude': -96.865612653687, 'fipsCode': '48113'}"
126652,4360803,HighSchool,2018,383.0,Marcus Riley,Rickards,Louisville,ATH,70.0,165.0,3.0,0.8891,Tallahassee,FL,USA,"{'latitude': 30.4380832, 'longitude': -84.2809332, 'fipsCode': '12073'}"
126653,,HighSchool,2018,384.0,Kundarrius Taylor,Ridgeway,Oklahoma,ATH,75.0,200.0,3.0,0.8891,Memphis,TN,USA,"{'latitude': 35.1490215, 'longitude': -90.0516285, 'fipsCode': '47157'}"
126654,4372620,HighSchool,2018,385.0,Chandler Jones,Miami Central,Louisville,CB,70.0,173.0,3.0,0.8891,Miami,FL,USA,"{'latitude': 25.7742658, 'longitude': -80.1936589, 'fipsCode': '12086'}"
126655,4363044,HighSchool,2018,386.0,Jordan Young,Heritage,Florida State,WR,74.0,185.0,3.0,0.8891,Conyers,GA,USA,"{'latitude': 33.6676103, 'longitude': -84.0176904, 'fipsCode': '13247'}"
126656,4362843,HighSchool,2018,387.0,Jonathan Gipson,Mill Creek,South Carolina,CB,74.0,182.0,3.0,0.8887,Hoschton,GA,USA,"{'latitude': 34.096496, 'longitude': -83.7612839, 'fipsCode': '13157'}"
126657,4362760,HighSchool,2018,388.0,Chad Bailey,Fort Bend Ridge Point,Missouri,ILB,72.0,238.0,3.0,0.8887,Missouri City,TX,USA,"{'latitude': 29.6185669, 'longitude': -95.5377215, 'fipsCode': '48157'}"
126658,-1035062,HighSchool,2018,389.0,Montel Parker,Dickinson,Texas A&M,WR,74.0,185.0,3.0,0.8884,Dickinson,TX,USA,"{'latitude': 29.4607876, 'longitude': -95.0513173, 'fipsCode': '48167'}"
126659,4362116,HighSchool,2018,390.0,Moro Ojomo,Katy,Texas,DT,75.0,280.0,3.0,0.8884,Katy,TX,USA,"{'latitude': 29.7857853, 'longitude': -95.8243956, 'fipsCode': '48157'}"
126660,4373017,HighSchool,2018,391.0,Kalon Barnes,Silsbee,Baylor,WR,71.0,172.0,3.0,0.8884,Silsbee,TX,USA,"{'latitude': 30.3490978, 'longitude': -94.1779626, 'fipsCode': '48199'}"
126661,4361332,HighSchool,2018,392.0,Shedrick Jackson,Hoover,Auburn,WR,73.5,195.0,3.0,0.8884,Hoover,AL,USA,"{'latitude': 33.3848933, 'longitude': -86.8070484, 'fipsCode': '01073'}"
126662,4372741,HighSchool,2018,393.0,McCallan Castles,South Tahoe,California,TE,77.0,230.0,3.0,0.8884,South Lake Tahoe,CA,USA,"{'latitude': 38.9332411, 'longitude': -119.9843482, 'fipsCode': '06017'}"
126663,4369844,HighSchool,2018,394.0,Jeremy Banks,Cordova,Tennessee,RB,74.0,215.0,3.0,0.8883,Cordova,TN,USA,"{'latitude': 35.1556451, 'longitude': -89.7761955, 'fipsCode': '47157'}"
126664,4361530,HighSchool,2018,395.0,Artur Sitkowski,IMG Academy,Rutgers,PRO,77.0,215.0,3.0,0.8881,Old Bridge,NJ,USA,"{'latitude': 40.414071, 'longitude': -74.3042101, 'fipsCode': '34023'}"
126665,4362708,HighSchool,2018,396.0,Marcus Murphy,West Point,Mississippi State,ATH,73.0,190.0,3.0,0.8881,West Point,MS,USA,"{'latitude': 33.6076186, 'longitude': -88.6503255, 'fipsCode': '28025'}"
126666,4361023,HighSchool,2018,397.0,Tennessee Pututau,East,Utah,OLB,73.5,260.0,3.0,0.8877,Salt Lake City,UT,USA,"{'latitude': 40.7596198, 'longitude': -111.8867975, 'fipsCode': '49035'}"
126667,4361109,HighSchool,2018,398.0,Matteo Mele,Salpointe Catholic,Washington,OT,77.0,277.0,3.0,0.8876,Tucson,AZ,USA,"{'latitude': 32.2228765, 'longitude': -110.9748477, 'fipsCode': '04019'}"
126668,4361370,HighSchool,2018,399.0,Chris Olave,Mission Hills,Ohio State,WR,73.0,170.0,3.0,0.8875,San Marcos,CA,USA,"{'latitude': 33.1433723, 'longitude': -117.1661449, 'fipsCode': '06073'}"
126669,4367180,HighSchool,2018,400.0,Kazmeir Allen,Tulare Union,UCLA,APB,70.0,185.0,3.0,0.8875,Tulare,CA,USA,"{'latitude': 36.2077351, 'longitude': -119.3473421, 'fipsCode': '06107'}"
126670,4373370,HighSchool,2018,401.0,Qadir White,Cardinal Hayes,Syracuse,OT,79.0,334.0,3.0,0.8874,Bronx,NY,USA,"{'latitude': 40.85048545, 'longitude': -73.84040355802088, 'fipsCode': '36005'}"
126671,4361407,HighSchool,2018,402.0,Judge Culpepper,Plant,Penn State,SDE,77.0,256.0,3.0,0.8871,Tampa,FL,USA,"{'latitude': 27.9477595, 'longitude': -82.458444, 'fipsCode': '12057'}"
126672,,HighSchool,2018,403.0,Anthony Grant,Buford,Florida State,RB,71.0,200.0,3.0,0.8871,Buford,GA,USA,"{'latitude': 34.1206564, 'longitude': -84.0043513, 'fipsCode': '13135'}"
126673,4360692,HighSchool,2018,404.0,Verone McKinley III,Hebron,Oregon,CB,70.0,170.0,3.0,0.8871,Carrollton,TX,USA,"{'latitude': 32.9537349, 'longitude': -96.8902816, 'fipsCode': '48113'}"
126674,,HighSchool,2018,405.0,Dominick Watt,Miramar,Nebraska,WR,73.0,200.0,3.0,0.8871,Hollywood,FL,USA,"{'latitude': 26.0112014, 'longitude': -80.1494901, 'fipsCode': '12011'}"
126675,4360472,HighSchool,2018,406.0,Christian Armstrong,Warner Robins,Florida State,OT,77.0,335.0,3.0,0.8871,Warner Robins,GA,USA,"{'latitude': 32.6200973, 'longitude': -83.606568, 'fipsCode': '13153'}"
126676,4373268,HighSchool,2018,407.0,Chris Collins,Benedictine,North Carolina,WDE,77.0,212.0,3.0,0.8871,Richmond,VA,USA,"{'latitude': 37.5385087, 'longitude': -77.43428, 'fipsCode': '51760'}"
126677,4372055,HighSchool,2018,408.0,Evan Gregory,DeMatha Catholic,Maryland,OG,76.0,285.0,3.0,0.8871,Hyattsville,MD,USA,"{'latitude': 38.9529442, 'longitude': -76.9408647, 'fipsCode': '24033'}"
126678,4360499,HighSchool,2018,409.0,Tyler Linderbaum,Solon,Iowa,DT,74.0,255.0,3.0,0.8869,Solon,IA,USA,"{'latitude': 41.8072344, 'longitude': -91.4940604, 'fipsCode': '19103'}"
126679,,HighSchool,2018,410.0,Tavion Thomas,Dunbar,Cincinnati,RB,74.0,225.0,3.0,0.8865,Dayton,OH,USA,"{'latitude': 39.7589478, 'longitude': -84.1916069, 'fipsCode': '39113'}"
126680,,HighSchool,2018,411.0,Maureese Wren,Mesquite Horn,Louisiana Tech,ATH,75.5,216.0,3.0,0.8864,Mesquite,TX,USA,"{'latitude': 32.7666103, 'longitude': -96.599472, 'fipsCode': '48113'}"
